PCCDB-ID,Open Babel SMILES,HOMO-LUMO gap,HOMO energy,LUMO energy,Dipole moment,Excitation energy (1st),Oscillator strength (1st),Excitation energy (2nd),Oscillator strength (2nd),Excitation energy (3rd),Oscillator strength (3rd),Excitation energy (4th),Oscillator strength (4th),Num. of H bond acceptor,Num. of H bond donor,TPSA,logP,Molecular refractivity,Melting point
36594,C/N=C(\Oc1c(C)ccc2c1cccc2)/O,4.683,-5.744,-1.061,1.0,4.223,0.0836,4.3839999999999995,0.0049,4.937,0.001,5.321000000000001,,3.0,1.0,38.33,3.2569999999999997,63.6,116.84
13293,C/C(=N\c1ccc(cc1)/C=C/c1ccccc1)/O,3.91,-5.148,-1.238,3.93,3.5860000000000003,1.0935,4.3069999999999995,0.0556,4.3919999999999995,0.0166,4.482,,2.0,1.0,29.1,3.888,76.12,124.08
7020,O=c1c2ccccc2oc2c1cccc2,4.498,-6.278,-1.78,2.91,3.617,0.0,3.8989999999999996,0.0684,4.638999999999999,0.0702,4.8,,2.0,0.0,30.21,2.946,59.99,127.66
24055,Cc1ccc2c(c1O)cccc2,4.58,-5.309,-0.7290000000000001,1.71,4.102,0.0643,4.321000000000001,0.0212,4.66,0.003,5.252000000000001,,1.0,1.0,20.23,2.8539999999999996,50.94,93.46
19793,C[C@@]1(CC(c2c1cccc2)(C)C)c1ccccc1,6.169,-6.2989999999999995,-0.131,0.29,5.166,0.0237,5.247999999999999,0.0032,5.604,0.0009,5.656000000000001,,0.0,0.0,0.0,4.6739999999999995,77.74,76.2
11107,n1ccc(cc1)c1ccncc1,5.434,-7.0889999999999995,-1.6540000000000001,0.0,4.3839999999999995,0.0052,4.431,0.0021,4.897,0.0059,4.949,,2.0,0.0,25.78,2.144,47.47,71.6
11795,c1ccc(cc1)c1cccc2c1cccc2,4.574,-5.636,-1.061,0.14,4.0969999999999995,0.1942,4.351,0.0012,4.703,0.0076,4.803999999999999,,0.0,0.0,0.0,4.507,69.38,85.92
7597,O=C(Oc1ccccc1)Oc1ccccc1,6.2860000000000005,-6.602,-0.316,0.28,5.279,0.0015,5.292000000000001,0.0021,5.586,0.2859,5.787000000000001,,3.0,0.0,35.53,3.264,59.54,71.81
10295,O=c1c2ccccc2sc2c1cccc2,4.093,-5.946000000000001,-1.8530000000000002,2.41,3.4989999999999997,0.0659,3.569,0.0,4.377,0.0197,4.689,,2.0,0.0,45.31,3.415,65.6,127.66
23860,CN(CCn1c2ccccc2c2c1cccc2)C,4.6610000000000005,-5.29,-0.629,2.02,3.903,0.0407,4.394,0.0941,4.756,0.0002,4.854,,2.0,0.0,8.17,3.3560000000000003,78.02,96.8
18116,C[C@@H](Cc1ccccc1)NCc1ccco1,5.928999999999999,-5.905,0.024,0.6,5.242999999999999,0.0039,5.303,0.001,5.367000000000001,0.0109,5.426,,2.0,1.0,25.17,3.391,65.38,61.96
30939,c1ccc2c(c1)cc1c(c2)cc2c(c1)scc2,3.135,-4.974,-1.84,0.84,2.77,0.0549,3.576,0.0013,3.885,0.0025,4.215,,1.0,0.0,28.24,5.207999999999999,76.84,137.56
15080,c1ccc(cc1)c1nnc(s1)c1ccccc1,4.212,-6.12,-1.9080000000000001,2.6,3.764,0.7976,4.07,0.0,4.447,0.0125,4.479,,3.0,0.0,54.02,3.872,70.78,109.1
21078,O=CC(=O)c1ccc(cc1)c1ccccc1,3.6839999999999997,-6.482,-2.7969999999999997,3.16,2.571,0.0002,3.255,0.2831,3.661,0.009000000000000001,3.763,,2.0,0.0,34.14,2.735,62.27,108.21
27841,n1ccc(cc1)/C=C/c1cccc2c1cccc2,3.853,-5.695,-1.8419999999999999,3.15,3.452,0.5214,4.127,0.0055,4.164,0.0141,4.18,,1.0,0.0,12.89,4.405,77.11,128.64
17817,Nc1cccc(c1)C(=O)c1ccccc1,4.106,-5.676,-1.57,2.41,3.445,0.0214,3.5989999999999998,0.009000000000000001,4.542,0.0088,4.603,,2.0,1.0,43.09,3.0810000000000004,60.72,113.91
5895,ONc1ccc2c(c1)Cc1c2cccc1,4.697,-5.211,-0.514,1.36,4.145,0.1174,4.337,0.4581,4.678,0.0055,4.811,,2.0,2.0,32.26,3.1319999999999997,60.12,163.63
6872,Oc1ccccc1/C(=N\c1ccccc1)/O,4.348,-5.472,-1.124,5.96,3.4960000000000004,0.0255,4.385,0.0206,4.575,0.0024,4.677,,3.0,2.0,49.33,2.717,62.68,140.96
31503,CN=c1c2ccccc2[nH]c2c1cccc2,4.0489999999999995,-5.178,-1.129,3.03,3.509,0.1114,3.8139999999999996,0.0013,4.232,0.1011,4.434,,2.0,1.0,24.92,3.503,68.55,144.05
6847,OC(=O)c1cccc2c1cccc2,4.512,-6.242000000000001,-1.7309999999999999,4.51,3.9810000000000003,0.0855,4.316,0.0061,4.5569999999999995,0.0049,5.256,,2.0,1.0,37.3,2.5380000000000003,50.91,139.98
20987,O=CN(c1ccc(cc1)[N][N]c1ccccc1)C,3.6630000000000003,-5.976,-2.313,3.11,2.614,0.0,3.3289999999999997,0.9321,3.972,0.0125,4.141,,4.0,0.0,45.03,4.33,71.86,92.55
7019,N=c1c2ccccc2[nH]c2c1cccc2,4.025,-5.282,-1.2570000000000001,3.87,3.4739999999999998,0.094,4.221,0.1165,4.355,0.0018,4.474,,2.0,1.0,38.91,3.551,63.65,158.65
22806,Sc1cccc2c1C(=O)c1ccccc1C2=O,3.4560000000000004,-6.3020000000000005,-2.846,0.69,2.841,0.08800000000000001,2.967,0.0,3.2110000000000003,0.0,3.6860000000000004,,3.0,1.0,72.94,2.7510000000000003,67.0,148.65
26482,N[C@H](c1ccccc1)Cc1ccccc1,6.153,-6.202000000000001,-0.049,1.29,5.183,0.0024,5.281000000000001,0.0004,5.41,0.0396,5.559,,1.0,1.0,26.02,3.6289999999999996,63.41,91.13
35347,CC1=CCc2c(C1)cn(c2)c1ccccc1,5.124,-5.428999999999999,-0.305,1.07,4.353,0.0075,4.421,0.0022,4.574,0.0102,4.613,,1.0,0.0,4.93,3.522,67.53,81.2
21583,CN(Cc1ccccc1)Cc1ccccc1,5.757999999999999,-5.867000000000001,-0.109,0.54,4.782,0.0009,4.981,0.0095,5.064,0.0029,5.121,,1.0,0.0,3.24,3.319,68.41,38.85
31647,OC(=O)Cc1ccccc1C(=O)c1ccccc1,4.261,-6.615,-2.354,8.1,3.7239999999999998,0.0419,3.812,0.0044,4.306,0.0657,4.397,,3.0,1.0,54.37,2.545,67.86,145.08
35463,c1cc2ccc3c4c2c(c1)sc4ccc3,4.245,-5.542999999999999,-1.298,1.0,3.801,0.1553,3.8789999999999996,0.003,4.592,0.1904,4.695,,1.0,0.0,28.24,4.646,68.02,136.78
33800,CCCc1cccc2c1cccc2,4.732,-5.649,-0.917,0.31,4.256,0.0962,4.402,0.0005,5.314,0.0038,5.481,,0.0,0.0,0.0,3.792,58.53,51.16
14129,O=N(=O)c1ccc(cc1)Cc1ccncc1,4.623,-7.102,-2.479,4.35,3.741,0.0,4.093999999999999,0.0142,4.217,0.0454,4.262,,1.0,0.0,58.71,3.1039999999999996,62.51,92.85
13065,CC(c1ccccc1)(c1ccccc1)C,6.212000000000001,-6.21,0.003,0.22,5.186,0.0162,5.307,0.0003,5.513,0.0436,5.6370000000000005,,0.0,0.0,0.0,4.013,65.39,43.16
7579,Nc1ccc(cc1)Oc1ccc(cc1)N,4.841,-4.871,-0.03,2.82,4.035,0.0322,4.414,0.0117,4.422,0.0156,4.457,,3.0,2.0,61.27,3.806,61.77,141.06
16966,COc1ccc(cc1)[N][N]c1ccccc1,3.742,-5.704,-1.962,2.02,2.6689999999999996,0.0001,3.448,0.885,4.092,0.0144,4.221,,3.0,0.0,33.95,4.111000000000001,63.55,66.92
23520,Oc1ccc2c(c1)c(=N)c1c([nH]2)cccc1,3.772,-5.034,-1.263,4.85,3.248,0.08900000000000001,4.147,0.0707,4.2860000000000005,0.0,4.294,,3.0,2.0,59.14,3.2569999999999997,65.68,199.63
22776,COc1ccccc1[N][N]c1ccccc1,3.736,-5.763,-2.0269999999999997,1.89,2.503,0.0,3.2939999999999996,0.4937,3.801,0.2603,4.016,,3.0,0.0,33.95,4.111000000000001,63.55,66.92
23251,O/N=C(\[C@H]1Cc2c1cccc2)/Cc1ccccc1,6.079,-6.2860000000000005,-0.207,0.4,5.132000000000001,0.0316,5.218999999999999,0.0084,5.239,0.0215,5.52,,2.0,1.0,32.59,3.3989999999999996,72.78,135.4
7103,Oc1ccc(cc1)c1ccccc1,5.14,-5.63,-0.49,1.38,4.656000000000001,0.0142,4.666,0.4648,4.817,0.0089,4.984,,1.0,1.0,20.23,3.0589999999999997,53.9,81.56
16458,c1ccc(cc1)Cc1ccncc1,6.0489999999999995,-6.6339999999999995,-0.585,2.56,4.876,0.0054,5.122999999999999,0.0008,5.193,0.016,5.32,,1.0,0.0,12.89,2.6719999999999997,53.69,53.05
13077,OC(=O)CCCc1cccc2c1cccc2,4.74,-5.562,-0.8220000000000001,1.79,4.268,0.102,4.405,0.0006,4.912,0.0002,5.189,,2.0,1.0,37.3,3.247,65.11,127.66
31097,CC(=O)N(c1cccc2c1Cc1c2cccc1)O,4.966,-5.807,-0.841,3.35,4.341,0.0411,4.548,0.1855,4.7410000000000005,0.2214,4.814,,3.0,1.0,40.54,3.0,70.03,159.15
11917,CN(C(=O)N(c1ccccc1)C)c1ccccc1,5.385,-5.763,-0.37799999999999995,3.35,4.617,0.1371,4.716,0.0034,4.914,0.0421,4.9510000000000005,,3.0,0.0,23.55,3.3789999999999996,74.97,80.29
33603,OC(=N)N(c1ccccc1)c1ccccc1,5.181,-5.632999999999999,-0.452,2.03,4.391,0.1273,4.441,0.0706,4.782,0.0873,4.83,,2.0,1.0,46.33,3.6039999999999996,64.18,133.23
18823,Nc1ccc2c(c1)cc(c(=O)o2)c1ccncc1,3.6439999999999997,-5.791,-2.147,7.56,3.141,0.1095,3.9019999999999997,0.042,4.045,0.4115,4.168,,4.0,1.0,69.12,3.0180000000000002,70.12,186.26
7076,c1cc(cc(c1)c1ccccc1)c1ccccc1,5.135,-5.954,-0.8190000000000001,0.03,4.477,0.0057,4.6819999999999995,0.1384,4.891,0.7628,4.925,,0.0,0.0,0.0,5.021,77.31,78.86
7169,O=C(c1ccccc1)Oc1ccccc1,5.132000000000001,-6.517,-1.385,1.94,4.426,0.1162,4.659,0.0024,4.853,0.0225,4.974,,2.0,0.0,26.3,2.906,57.84,70.54
17271,O=Nc1ccc2c(c1)Cc1c2cccc1,3.14,-5.725,-2.585,4.94,1.506,0.0003,3.4930000000000003,0.5107,3.7569999999999997,0.0383,3.9419999999999997,,2.0,0.0,29.43,3.656,60.34,101.6
11381,Oc1cccc(c1)c1ccccc1,5.222,-5.886,-0.664,1.33,4.563,0.1198,4.908,0.1619,4.935,0.1384,5.188,,1.0,1.0,20.23,3.0589999999999997,53.9,81.56
6734,c1cc2cccc3c2c(c1)CC3,4.71,-5.4670000000000005,-0.7559999999999999,0.82,4.231,0.0899,4.359,0.0088,5.278,0.0,5.35,,0.0,0.0,0.0,2.938,51.77,79.91
32108,COc1ccc(cc1)C(=O)c1cccnc1,4.58,-6.327000000000001,-1.7469999999999999,5.17,3.552,0.002,4.102,0.243,4.303999999999999,0.045,4.6080000000000005,,3.0,0.0,39.19,2.3209999999999997,60.6,85.37
7113,CC(=O)c1ccc(cc1)c1ccccc1,4.659,-6.313,-1.6540000000000001,3.33,3.676,0.0004,4.224,0.5792,4.553999999999999,0.0094,4.618,,1.0,0.0,17.07,3.556,62.07,76.49
12138,Nc1ccc(cc1)CCc1ccc(cc1)N,5.372000000000001,-5.119,0.253,2.72,4.563,0.0071,4.593999999999999,0.0024,4.618,0.0384,4.63,,2.0,2.0,52.04,3.799,69.51,137.2
23638,N1CC(C1)(c1ccccc1)c1ccccc1,5.736000000000001,-5.976,-0.239,1.29,4.933,0.0184,5.006,0.0006,5.1339999999999995,0.0003,5.31,,1.0,1.0,12.03,2.905,69.99,92.92
22733,OC1=Nc2c([C@@]1(O)Cc1ccccn1)cccc2,4.185,-5.502000000000001,-1.317,6.07,3.6889999999999996,0.003,4.071000000000001,0.0195,4.292,0.0146,4.625,,4.0,2.0,62.22,1.6019999999999999,69.87,157.47
11816,COC(=O)c1ccccc1C(=O)c1ccccc1,5.034,-6.735,-1.7009999999999998,4.13,3.66,0.0013,4.551,0.0185,4.611000000000001,0.024,4.663,,3.0,0.0,43.37,2.7039999999999997,67.6,90.7
4386,OC(=O)c1ccccc1Nc1ccccc1,4.8839999999999995,-6.191,-1.306,6.05,4.053,0.0736,4.584,0.0095,4.601,0.0229,4.923,,2.0,2.0,49.33,3.201,62.95,169.77
6051,Nc1ccc(cc1)[N][N]c1ccccc1,3.548,-5.369,-1.82,3.11,2.677,0.0,3.301,0.8533,4.111000000000001,0.0086,4.213,,3.0,1.0,50.74,4.265,61.46,110.97
23247,O=C([C@H]1Cc2c1cccc2)c1ccccc1,4.71,-6.251,-1.54,2.68,3.5580000000000003,0.0047,4.374,0.0005,4.563,0.0045,4.71,,1.0,0.0,17.07,3.2089999999999996,63.98,96.02
32394,c1ccc(cc1)c1cccc2c1CCNC2,5.44,-5.867000000000001,-0.42700000000000005,1.14,4.75,0.0371,4.873,0.0316,5.051,0.0556,5.107,,1.0,1.0,12.03,3.3280000000000003,71.22,99.36
17125,C=Cc1c2ccccc2cc2c1cccc2,3.5380000000000003,-5.159,-1.6219999999999999,0.22,3.161,0.0798,3.8160000000000003,0.0,4.277,0.0055,4.527,,0.0,0.0,0.0,4.636,71.55,87.13
6853,c1ccc2c(c1)Cc1c2cccc1,5.042,-5.755,-0.713,0.48,4.505,0.1585,4.6739999999999995,0.2915,4.849,0.0073,5.47,,0.0,0.0,0.0,3.258,54.89,73.51
12563,Cc1ccccc1c1ccccc1,5.6160000000000005,-6.104,-0.48700000000000004,0.3,4.928,0.0337,5.0280000000000005,0.2319,5.087,0.0506,5.597,,0.0,0.0,0.0,3.662,56.84,45.43
7018,O=C1c2ccccc2Cc2c1cccc2,4.925,-6.642,-1.7169999999999999,3.6,3.5060000000000002,0.0,4.209,0.0303,4.52,0.084,4.562,,1.0,0.0,17.07,2.822,59.33,96.67
9156,c1cc2nccc3c2c(c1)c1ccccc31,3.9539999999999997,-6.063,-2.109,2.31,3.22,0.0204,3.681,0.1284,3.805,0.0009,4.164,,1.0,0.0,12.89,3.8819999999999997,66.17,137.39
6706,CNc1cccc2c1C(=O)c1c(C2=O)cccc1,3.01,-5.614,-2.6039999999999996,2.48,2.543,0.1251,2.9789999999999996,0.0,3.301,0.0,3.633,,3.0,1.0,46.17,2.577,69.05,158.44
25060,CCc1ccc(cc1)C(c1ccc(cc1)CC)C,6.0,-5.992000000000001,0.008,0.17,5.058,0.0316,5.178999999999999,0.0036,5.31,0.1266,5.45,,0.0,0.0,0.0,4.963,80.25,45.23
14585,O=Cc1ccccc1c1ccccc1C=O,4.678,-6.825,-2.147,3.35,3.49,0.0001,3.495,0.0104,4.162,0.1105,4.365,,2.0,0.0,34.14,2.9789999999999996,62.65,110.13
20278,Oc1ccc(cc1c1ccccc1)N(=O)=O,4.199,-6.395,-2.1959999999999997,5.51,3.5380000000000003,0.037000000000000005,3.775,0.0005,4.034,0.0001,4.27,,1.0,1.0,66.05,3.491,62.72,121.36
16918,Nc1ccc(cc1O)c1ccc(c(c1)O)N,4.577,-4.637,-0.06,2.77,4.03,0.2131,4.127,0.2791,4.183,0.0045,4.208,,4.0,4.0,92.5,3.092,64.73,222.86
18784,Cc1cc2cccc3c2c2c1cccc2cc3,3.8480000000000003,-5.282,-1.4340000000000002,0.36,3.6439999999999997,0.2725,3.7239999999999998,0.0005,4.356,0.0026,4.493,,0.0,0.0,0.0,4.8919999999999995,75.11,142.39
7594,N=C(Nc1ccccc1)Nc1ccccc1,5.343999999999999,-5.667999999999999,-0.324,2.41,4.633,0.2269,4.649,0.0958,4.6819999999999995,0.1056,4.795,,3.0,2.0,50.41,3.5180000000000002,67.19,143.91
33199,Cc1cc2c(cc1C)c1c3c2cccc3ccc1,3.989,-5.646,-1.6569999999999998,0.49,3.213,0.0078,3.534,0.1891,4.145,0.0266,4.492,,0.0,0.0,0.0,5.104,78.31,131.57
16679,O=C1c2ccccc2[CH][CH]c2c1cccc2,4.582,-6.517,-1.935,1.76,3.488,0.0001,3.6010000000000004,0.0078,4.111000000000001,0.0165,4.263,,1.0,0.0,17.07,3.353,67.72,128.43
20227,C/C(=N\c1cc2ccccc2c2c1cccc2)/O,4.446000000000001,-5.314,-0.868,3.75,3.775,0.0161,3.957,0.1686,4.48,0.0358,4.553999999999999,,2.0,1.0,29.1,4.024,75.77,149.27
20866,C1CN[C]([N]1)Nc1cccc2c1cccc2,4.2010000000000005,-5.268,-1.067,2.19,3.674,0.1681,4.158,0.0205,4.3260000000000005,0.0065,4.7589999999999995,,3.0,2.0,36.42,2.048,74.48,149.5
7095,c1ccc(cc1)c1ccccc1,5.372000000000001,-6.046,-0.675,0.0,4.871,0.4499,4.902,0.0,4.971,0.0001,5.599,,0.0,0.0,0.0,3.3539999999999996,51.88,40.59
19465,N#CC(=CCc1ccc2c(c1)cccc2)C#N,3.81,-6.212000000000001,-2.403,5.75,3.207,0.0535,3.9019999999999997,0.039,4.33,0.0569,4.453,,2.0,0.0,47.58,3.3560000000000003,67.17,130.84
11944,N#Cc1ccc2c(c1)cccc2,4.585,-6.392,-1.807,5.11,4.105,0.0494,4.323,0.0227,5.432,1.1266,5.4879999999999995,,1.0,0.0,23.79,2.7110000000000003,48.66,86.39
18864,NN=c1c2ccccc2[nH]c2c1cccc2,3.8560000000000003,-4.825,-0.9690000000000001,2.66,3.377,0.1275,3.8930000000000002,0.0532,4.127,0.053,4.218,,3.0,2.0,50.94,3.447,66.46,198.96
21387,Oc1ccc2c3c1ccc1c3c(cc2)ccc1,3.7119999999999997,-5.029,-1.317,1.7,3.516,0.2658,3.662,0.0471,4.141,0.0038,4.428999999999999,,1.0,1.0,20.23,4.29,72.17,178.53
24127,OCCOc1ccccc1c1ccccc1,5.225,-5.867000000000001,-0.642,1.62,4.555,0.2029,4.914,0.0052,5.021,0.1304,5.374,,2.0,1.0,29.46,2.725,64.34,64.65
36249,CC(=O)c1cccc(c1)Oc1ccccc1,4.582,-6.127999999999999,-1.546,3.12,3.714,0.0006,3.927,0.0223,4.685,0.0112,4.8580000000000005,,2.0,0.0,26.3,3.682,63.15,76.65
9470,O[C@@H](c1ccccc1)CNc1ccccn1,5.295,-5.8420000000000005,-0.547,3.49,4.537,0.0366,5.031000000000001,0.0179,5.119,0.0035,5.22,,3.0,2.0,45.15,2.3,64.0,101.72
8557,Nc1ccc2c(c1)C(=O)c1c(C2=O)cc(cc1)N,3.478,-5.731,-2.253,0.0,2.862,0.0,3.05,0.0,3.295,0.0507,3.3139999999999996,,4.0,2.0,86.18,2.7889999999999997,68.56,223.2
12854,OC(=O)c1cccc(c1)c1ccccc1,5.091,-6.5089999999999995,-1.4180000000000001,5.17,4.372,0.0289,4.747,0.0065,4.831,0.3131,4.894,,2.0,1.0,37.3,3.052,58.84,132.92
37881,Oc1cc(O)cc(c1)C(=O)c1ccccc1,4.327,-6.095,-1.7690000000000001,2.81,3.5389999999999997,0.0017,3.7110000000000003,0.0167,4.27,0.1705,4.524,,3.0,2.0,57.53,2.329,60.36,145.7
13696,O=CC(c1ccccc1)c1ccccc1,5.638,-6.479,-0.841,2.56,4.185,0.0031,4.731,0.0107,5.042,0.0008,5.127999999999999,,1.0,0.0,17.07,3.017,60.9,68.6
37893,Cc1c(C)ccc2c1c1cccc3c1c2ccc3,3.9619999999999997,-5.619,-1.6569999999999998,0.49,3.281,0.0108,3.513,0.1861,4.163,0.0287,4.494,,0.0,0.0,0.0,5.104,78.31,131.57
38839,COc1ccc(cc1C)C(=O)c1cccc(c1)C,4.604,-6.011,-1.4069999999999998,3.47,3.61,0.003,4.133,0.2721,4.4110000000000005,0.0222,4.566,,2.0,0.0,26.3,3.543,72.74,79.54
9155,c1ccc2c(n1)c1cccc3c1c2ccc3,4.128,-6.046,-1.9180000000000001,2.02,3.407,0.0038,3.693,0.1275,4.013999999999999,0.0001,4.138,,1.0,0.0,12.89,3.8819999999999997,66.17,137.39
