PCCDB-ID,Open Babel SMILES,HOMO-LUMO gap,HOMO energy,LUMO energy,Dipole moment,Excitation energy (1st),Oscillator strength (1st),Excitation energy (2nd),Oscillator strength (2nd),Excitation energy (3rd),Oscillator strength (3rd),Excitation energy (4th),Oscillator strength (4th),Num. of H bond acceptor,Num. of H bond donor,TPSA,logP,Molecular refractivity,Melting point
21399,CCOC(=O)N1CCCCC1,7.902,-6.2829999999999995,1.619,2.32,5.855,0.045,6.277,0.0512,6.301,0.0324,6.425,,3.0,0.0,29.54,1.567,46.94,20.1
23444,OCC1(CCCCC1)CC(=O)O,7.391,-6.621,0.77,6.75,5.507999999999999,0.0015,5.83,0.0014,6.511,0.0009,6.712000000000001,,3.0,2.0,57.53,1.4040000000000001,45.94,108.49
25740,O/C(=N/c1ccccc1)/NC1CCCC1,5.744,-5.524,0.22,2.57,4.8,0.0181,5.0,0.1914,5.095,0.0016,5.422000000000001,,3.0,2.0,41.13,3.215,61.06,116.03
9268,C1CCCCCCCCCCC1,9.412,-7.787999999999999,1.625,0.0,7.606,0.003,7.606,0.003,7.632999999999999,0.0,7.632999999999999,,0.0,0.0,0.0,4.681,57.68,-7.97
36653,O=C1CC[C@H]([C@@H]2[C@@H]1CCCC2)O,6.016,-6.523,-0.506,1.25,4.206,0.0001,5.794,0.0013,5.891,0.006,6.183,,2.0,1.0,37.3,1.517,47.32,55.95
27260,C[C@@H]1CC[C@H](CC1)NNC(=O)c1ccncc1,4.977,-6.5120000000000005,-1.535,2.58,4.2010000000000005,0.0287,4.463,0.043,4.587,0.013999999999999999,5.03,,4.0,2.0,54.02,2.676,66.76,126.67
23468,CC[C@H](C1CCCCC1)C,9.788,-7.662999999999999,2.125,0.05,7.121,0.0018,7.255,0.0017,7.41,0.006,7.42,,0.0,0.0,0.0,3.613,48.07,-6.64
19476,CN[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3,7.54,-5.649,1.891,0.85,5.091,0.0006,5.483,0.0047,5.638999999999999,0.0064,5.827999999999999,,1.0,1.0,12.03,2.5660000000000003,51.49,76.05
22410,O=C(C(=O)N1CCCCC1)NN1CCCCC1,5.218999999999999,-5.902,-0.6829999999999999,1.02,4.005,0.0033,4.345,0.0322,5.263999999999999,0.1275,5.4239999999999995,,5.0,1.0,52.65,0.7829999999999999,72.39,89.84
12783,O=C1CCC2(O1)CCCCC2,7.51,-7.029,0.48200000000000004,4.75,5.638,0.0003,6.59,0.0063,6.952000000000001,0.0133,7.019,,2.0,0.0,26.3,2.026,42.47,40.07
36128,C[C@H](N1CCCCC1)Cc1ocnn1,5.295,-5.529,-0.23399999999999999,3.21,4.473,0.0105,4.95,0.0228,5.268,0.0041,5.398,,4.0,0.0,42.16,1.4240000000000002,57.61,57.96
27528,C[C@H]1CCCC/C/1=N\NC(=O)c1ccncc1,5.056,-6.471,-1.415,5.52,4.235,0.0119,4.4110000000000005,0.0869,4.561,0.0701,4.863,,4.0,1.0,54.35,2.7680000000000002,67.65,117.35
15166,OC1CCCCCCCCC1,8.83,-7.0120000000000005,1.818,1.74,6.511,0.0157,6.797999999999999,0.0004,7.017,0.0008,7.047000000000001,,1.0,1.0,20.23,2.872,49.23,11.98
4201,N[C]1C=C(N=C(N1O)[NH])N1CCCCC1,5.148,-5.0969999999999995,0.052000000000000005,4.76,4.332,0.0575,4.439,0.0272,4.894,0.0198,5.013999999999999,,6.0,3.0,91.16,0.9179999999999999,60.15,199.43
18892,Nc1ccc2c(c1)c(CN1CCCC1)c[nH]2,4.855,-4.776,0.079,0.97,4.13,0.0574,4.35,0.0006,4.449,0.0012,4.547,,2.0,2.0,45.05,2.865,71.59,172.48
20509,NCCC1CCCCC1,8.318999999999999,-6.196000000000001,2.123,1.34,5.521,0.012,6.2,0.0132,6.255,0.0002,6.529,,1.0,1.0,26.02,2.616,41.16,48.94
35994,CN(CC[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)C,7.4639999999999995,-5.584,1.88,0.54,5.15,0.015,5.443,0.0124,5.568,0.0026,5.727,,1.0,0.0,3.24,3.155,65.71,57.18
35986,C[C@@H](C[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)NC(C)C,7.218999999999999,-5.6160000000000005,1.6030000000000002,0.93,5.058,0.0028,5.414,0.0025,5.584,0.0149,5.641,,1.0,1.0,12.03,4.37,75.23,80.4
40435,C[C@H](N(C)C)CC[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3,7.369,-5.428999999999999,1.94,0.61,4.879,0.0044,5.216,0.006,5.329,0.0065,5.404,,1.0,0.0,3.24,3.9330000000000003,75.32,55.85
14302,OC(=N)OC1CCCCC1,8.207,-6.917000000000001,1.29,1.11,5.816,0.0045,6.379,0.0458,6.834,0.0024,6.966,,3.0,1.0,52.32,2.115,38.03,72.37
13613,[O][N]N1CCCCCC1,5.265,-5.848,-0.5820000000000001,4.48,3.4,0.0014,5.481,0.0048,5.855,0.1479,5.9270000000000005,,3.0,0.0,32.67,1.482,40.39,17.7
27531,C[C@@H]1CCC[C@@H](C1)NNC(=O)c1ccncc1,5.01,-6.61,-1.6,2.28,4.231,0.0187,4.342,0.0164,4.588,0.0007,5.016,,4.0,2.0,54.02,2.676,66.76,126.67
21957,O=C1OCC2(C1)CCCC2,7.461,-7.1160000000000005,0.34600000000000003,4.77,5.6160000000000005,0.001,6.643,0.0077,7.06,0.0133,7.152,,2.0,0.0,26.3,1.494,37.37,48.39
20444,C1CCC(CC1)Cc1ccccc1,6.482,-6.388999999999999,0.09300000000000001,0.27,5.28,0.0013,5.835,0.0473,5.956,0.0038,6.166,,0.0,0.0,0.0,3.8089999999999997,58.14,25.74
12291,CN1CCCCC1,7.4670000000000005,-5.29,2.177,0.78,4.831,0.0071,5.284,0.004,5.377999999999999,0.0218,5.432,,1.0,0.0,3.24,1.04,35.65,-1.35
38489,CN(CCO[C@H]1CCCCc2c1cccc2)C,5.646,-5.7139999999999995,-0.068,0.42,5.0360000000000005,0.0003,5.181,0.0033,5.2170000000000005,0.0005,5.372000000000001,,2.0,0.0,12.47,3.032,71.89,23.61
8403,O=C(C1CCCCC1)C1CCCCC1,5.91,-6.251,-0.34,2.2,4.0889999999999995,0.0005,5.581,0.0021,6.096,0.0063,6.1770000000000005,,1.0,0.0,17.07,3.716,60.58,35.34
37846,OC(=O)c1ccc(cc1)CC1CCCC1,5.577999999999999,-6.789,-1.2109999999999999,2.37,4.851,0.0152,4.902,0.0002,5.122999999999999,0.4066,6.147,,2.0,1.0,37.3,3.1180000000000003,60.29,118.74
21324,C1CN[C]([N]1)N[C@@H]1CCCc2c1cccc2,5.4479999999999995,-5.551,-0.10300000000000001,2.39,4.777,0.0033,4.928999999999999,0.0083,4.979,0.013999999999999999,5.196000000000001,,3.0,2.0,36.42,1.768,72.71,126.05
22059,CC(=O)N1CCCCCC1,7.157,-6.169,0.988,3.79,5.485,0.0092,5.63,0.0155,6.022,0.0112,6.068,,2.0,0.0,20.31,1.347,45.47,18.71
18298,C=CC(=O)OC1CCCCC1,6.172000000000001,-7.309,-1.137,1.71,4.713,0.0005,5.865,0.0714,6.1,0.1021,6.2410000000000005,,2.0,0.0,26.3,2.048,44.07,-14.13
21151,NCC1(N)CCCCCC1,7.75,-6.002999999999999,1.7469999999999999,2.32,5.287000000000001,0.0078,5.712000000000001,0.0469,5.933,0.0035,6.0120000000000005,,2.0,2.0,52.04,2.397,43.91,114.21
18985,c1ccc(cn1)C1=NCCCC1,5.312,-6.49,-1.178,2.12,4.0760000000000005,0.0016,4.487,0.0011,4.94,0.205,4.99,,2.0,0.0,25.25,1.49,53.33,60.44
3284,C#CC1(CCCCC1)OC(=N)O,7.695,-6.925,0.77,1.38,5.831,0.0022,6.129,0.0006,6.324,0.0623,6.542999999999999,,3.0,1.0,52.32,2.1180000000000003,45.84,99.42
31940,CC(CN[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)C,7.559,-5.665,1.8940000000000001,0.89,5.082,0.0009,5.388,0.0025,5.5760000000000005,0.0091,5.742000000000001,,1.0,1.0,12.03,3.592,65.91,74.06
10102,C[C@]12CCC[C@@]3(C2)[C@H](CC1)C(C=C3)(C)C,7.082999999999999,-6.289,0.795,0.18,5.83,0.0374,6.194,0.0038,6.2170000000000005,0.019,6.287000000000001,,0.0,0.0,0.0,4.559,66.62,101.04
21990,C1CCN2N(C1)CN1N(C2)CCCC1,7.5889999999999995,-5.121,2.468,0.0,4.9830000000000005,0.0131,5.0169999999999995,0.0,5.104,0.0,5.131,,4.0,0.0,12.96,0.292,71.09,49.06
36320,CSc1nc2CCCCCc2c(n1)O,5.244,-5.919,-0.675,2.14,4.446000000000001,0.0685,4.886,0.002,5.08,0.3206,5.289,,3.0,1.0,71.05,1.761,58.82,144.62
39490,C1CCc2c(C1)oc1c2cncc1,5.353,-5.899,-0.547,3.32,4.796,0.0882,4.91,0.0009,5.093,0.1676,5.371,,2.0,0.0,26.03,2.707,51.44,93.31
27527,O=C(c1ccncc1)NN=C1CCCCCC1,5.021,-6.474,-1.453,5.64,4.208,0.0094,4.383,0.1023,4.521,0.0714,4.8260000000000005,,4.0,1.0,54.35,2.9130000000000003,67.65,117.35
19482,CCCN[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3,7.559,-5.646,1.913,0.76,5.127999999999999,0.0007,5.445,0.0057,5.636,0.0061,5.782,,1.0,1.0,12.03,3.346,61.1,74.73
37906,OC(=O)[C@@H]1CCN1[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3,6.789,-6.377999999999999,0.41100000000000003,5.53,5.245,0.001,5.632999999999999,0.0021,5.906000000000001,0.0052,6.074,,3.0,1.0,40.54,2.052,69.58,149.25
36012,OCCN[C@H](C[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)C,7.888999999999999,-6.2860000000000005,1.6030000000000002,3.38,5.646,0.004,6.029,0.0455,6.135,0.0206,6.224,,2.0,2.0,32.26,2.9539999999999997,71.58,99.68
21873,C=C=CC1CCCCC1,7.327999999999999,-6.615,0.713,0.52,5.577000000000001,0.0002,6.023,0.0009,6.239,0.0117,6.4910000000000005,,0.0,0.0,0.0,2.908,41.49,-25.91
28068,OCCCC1CCCCCCC1,9.083,-7.04,2.044,1.78,6.353,0.0087,6.9879999999999995,0.0142,7.153,0.0091,7.192,,1.0,1.0,20.23,3.1189999999999998,54.04,11.31
18118,C1CCN(CC1)C1=CCCCC1,6.294,-5.1080000000000005,1.186,0.58,4.677,0.0201,5.053,0.0054,5.118,0.0076,5.191,,1.0,0.0,3.24,2.8680000000000003,57.1,31.12
26393,C1CCN(C1)CCc1c[nH]c2c1cccc2,5.225,-5.271,-0.046,2.33,4.548,0.0676,4.692,0.0011,4.812,0.0236,4.861000000000001,,1.0,1.0,19.03,2.7439999999999998,72.0,121.66
12849,OCCN1C(=O)N=C(C21CCCCC2)O,6.022,-6.449,-0.42700000000000005,6.58,5.029,0.0023,5.166,0.0416,5.477,0.0011,5.676,,5.0,2.0,69.64,0.5,61.47,128.51
7558,CN[C@H](CC1CCCCC1)C,7.84,-5.8229999999999995,2.016,0.95,5.292999999999999,0.0019,5.747000000000001,0.0176,5.874,0.0132,5.985,,1.0,1.0,12.03,2.9560000000000004,50.87,20.54
13690,O/C/1=N\CCCCCCCCCCC1,7.388,-6.593,0.795,2.48,5.722,0.0067,5.931,0.0101,6.019,0.0117,6.611000000000001,,2.0,1.0,29.1,3.346,64.6,40.6
20985,C=COC(=O)C1CCCCC1,6.455,-6.751,-0.297,1.53,5.513999999999999,0.0012,5.816,0.2769,6.442,0.0621,6.747999999999999,,2.0,0.0,26.3,2.253,44.07,-14.13
38426,SCC(=N)NCCCN1CCOCC1,6.085,-5.921,0.163,1.64,5.187,0.0023,5.337000000000001,0.001,5.435,0.0089,5.485,,5.0,2.0,89.65,0.634,65.48,80.08
15506,CCCCC1CCCCC1,9.897,-7.734,2.1630000000000003,0.01,7.206,0.0007,7.296,0.0003,7.494,0.0127,7.522,,0.0,0.0,0.0,3.7569999999999997,48.07,-6.64
23639,N1CC(C1)(C1CCCCC1)c1ccccc1,5.772,-5.769,0.003,1.43,4.993,0.0295,5.03,0.002,5.032,0.0036,5.307,,1.0,1.0,12.03,3.437,72.24,81.12
31905,C=CC[C@@]12CCCC[C@]2(O)O[C@H](C1)C,7.3420000000000005,-6.784,0.5579999999999999,0.18,6.267,0.0154,6.391,0.0252,6.457000000000001,0.0053,6.636,,2.0,1.0,29.46,2.62,57.12,33.39
25746,CCC1CCCCCCC1,9.837,-7.655,2.182,0.04,7.183,0.0012,7.43,0.0028,7.445,0.0184,7.51,,0.0,0.0,0.0,3.7569999999999997,48.07,-6.64
37587,C1CCC(CC1)c1nc2c([nH]1)cccc2,5.638,-5.877999999999999,-0.239,3.08,4.939,0.1207,5.146,0.0136,5.172999999999999,0.0733,5.287999999999999,,1.0,1.0,28.68,3.611,62.98,134.53
40095,O=C1CCCCC[C@H]1C1SCCS1,5.51,-6.1579999999999995,-0.648,1.76,4.0569999999999995,0.0024,4.515,0.0023,4.626,0.0033,5.033,,3.0,0.0,67.67,2.9419999999999997,61.34,55.27
21478,C1CCN(C1)Cc1c[nH]c2c1cccc2,5.197,-5.222,-0.024,1.8,4.5280000000000005,0.0609,4.675,0.0009,4.809,0.0231,4.863,,1.0,1.0,19.03,2.702,67.19,122.32
20366,N#C[C@H]1C(=NC(=O)[C@@H](C21CCCCC2)C#N)O,5.431,-7.5489999999999995,-2.117,6.97,4.0089999999999995,0.002,4.83,0.0012,5.905,0.0189,6.023,,5.0,1.0,93.75,1.202,61.92,171.06
10325,C1CC[C@H]2[C@H](C1)CCC2,10.071,-7.641,2.43,0.06,7.21,0.0023,7.457000000000001,0.0124,7.511,0.0107,7.518,,0.0,0.0,0.0,2.977,41.15,16.6
23378,OC(=O)C1(N)CCCCCC1,7.312,-6.727,0.585,5.04,5.5089999999999995,0.0014,5.9510000000000005,0.0121,6.671,0.003,6.785,,3.0,2.0,63.32,1.8230000000000002,42.97,137.12
12763,CC(C1CCCCC1)C,9.785,-7.7010000000000005,2.084,0.07,7.152,0.0029,7.273,0.0005,7.439,0.0008,7.47,,0.0,0.0,0.0,3.2230000000000003,43.26,-5.98
9094,C1CCC2(CC1)OCCS2,6.523,-5.9239999999999995,0.599,1.34,4.856,0.0002,5.425,0.006,5.874,0.0096,5.992000000000001,,2.0,0.0,34.53,2.41,45.06,28.31
20490,C1CCC(CC1)CC1CCCC1,9.619,-7.667999999999999,1.9509999999999998,0.06,7.082999999999999,0.0068,7.184,0.0049,7.313,0.0043,7.3839999999999995,,0.0,0.0,0.0,4.147,55.57,14.61
9265,C1CCCCCC1,10.259,-8.082,2.177,0.0,7.562,0.0001,7.565,0.0055,7.707000000000001,0.0042,7.959,,0.0,0.0,0.0,2.7310000000000003,33.65,-4.65
20794,OC(=O)CCCN1CCCCC1,7.181,-6.43,0.7509999999999999,6.62,5.443,0.0032,5.595,0.0094,5.904,0.0037,5.974,,3.0,1.0,40.54,1.275,51.85,73.82
13276,CC[C@H]1C(=NC(=O)N(C1=O)C1CCCCC1)O,5.687,-7.236000000000001,-1.548,4.78,4.427,0.0008,4.802,0.0054,4.873,0.0014,4.962,,5.0,1.0,66.48,1.69,70.09,118.93
21567,[O][N]N(C1CCCCC1)C,5.246,-5.85,-0.604,3.99,3.404,0.0008,5.337999999999999,0.0025,5.814,0.0128,5.874,,3.0,0.0,32.67,1.932,41.28,17.04
23523,C1CCC(CC1)SC1CCCCC1,7.002000000000001,-5.693,1.3090000000000002,1.43,5.058,0.0061,5.307,0.0024,5.505,0.0114,5.5920000000000005,,1.0,0.0,25.3,4.385,63.16,23.58
2899,NC1CCCCCC1,8.294,-6.1579999999999995,2.136,1.35,5.593,0.0233,6.122000000000001,0.0123,6.215,0.0009,6.417000000000001,,1.0,1.0,26.02,2.3680000000000003,36.36,49.6
38695,ON(C(=O)c1ccccc1)CN1CCCCC1,5.274,-6.098,-0.825,3.45,4.386,0.0021,4.598,0.0766,4.917,0.1035,4.95,,4.0,1.0,43.78,1.899,68.99,116.65
29496,C[C@@H]1CCCN(C1)Cn1nnc2c1cccc2,5.276,-6.289,-1.012,4.37,4.436,0.002,4.728,0.0836,4.953,0.0034,5.118,,4.0,0.0,33.95,2.059,72.33,103.06
7507,OCC1CCCCC1,8.67,-6.9910000000000005,1.679,1.76,6.284,0.004,6.869,0.0116,7.0329999999999995,0.0109,7.2829999999999995,,1.0,1.0,20.23,1.5590000000000002,34.81,13.97
35998,NCCC[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3,8.125,-6.204,1.921,1.27,5.5329999999999995,0.0135,6.093999999999999,0.0007,6.329,0.0113,6.519,,1.0,1.0,26.02,3.642,60.71,109.46
18718,NCCCNC1CCCCC1,7.5889999999999995,-5.577999999999999,2.011,0.59,5.135,0.0046,5.33,0.0013,5.492000000000001,0.0028,5.593,,2.0,2.0,38.05,2.349,48.77,75.45
35964,O[C@H]([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)CCN(C)C,7.382999999999999,-5.63,1.7519999999999998,1.28,5.1610000000000005,0.0034,5.465,0.0218,5.553,0.0227,5.731,,2.0,1.0,23.47,2.515,71.67,75.14
22938,C1CCC(CC1)N1CCOCC1,7.505,-5.532,1.973,1.57,5.015,0.0026,5.343,0.0087,5.484,0.0402,5.61,,2.0,0.0,12.47,1.589,53.85,9.62
1551,NC[C@H](C1CCCCCCC1)O,8.163,-6.52,1.6440000000000001,3.01,5.777,0.0081,6.257000000000001,0.0191,6.38,0.002,6.565,,2.0,2.0,46.25,2.367,51.94,66.23
28182,C1CCCN(CC1)/N=C/c1cccs1,4.204,-4.833,-0.629,2.72,3.91,0.6538,4.35,0.0121,4.5280000000000005,0.0066,4.814,,3.0,0.0,43.84,2.8960000000000004,66.51,45.47
9097,C1CCC2(CC1)CCCCCC2,9.66,-7.587000000000001,2.074,0.05,7.041,0.0009,7.075,0.0019,7.296,0.0039,7.388999999999999,,0.0,0.0,0.0,4.291,55.31,33.3
33059,O=C(c1ccc(cc1)C)/C=N/N1CCCC1,4.449,-5.812,-1.3630000000000002,5.38,3.5260000000000002,0.0009,4.015,0.4361,4.367,0.0241,4.54,,3.0,0.0,32.67,2.197,69.21,83.47
36585,OCC(=O)[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3,6.297000000000001,-6.983,-0.6859999999999999,3.64,4.535,0.0004,5.599,0.0229,6.102,0.0026,6.229,,2.0,1.0,37.3,1.764,54.56,95.88
15660,N[C@@H]1CC[C@H](CC1)C[C@@H]1CC[C@H](CC1)N,8.381,-6.162999999999999,2.218,1.33,5.584,0.0271,5.586,0.0297,6.082000000000001,0.0002,6.086,,2.0,2.0,52.04,3.812,65.79,122.44
12850,OCN1C(=NC2(C1=O)CCCCCC2)O,6.37,-6.691,-0.321,1.98,5.08,0.0032,5.56,0.025,5.88,0.001,6.367000000000001,,5.0,2.0,69.64,0.848,61.47,128.51
5524,C1CN[C]([N]1)Nc1cccc2c1CCCC2,5.317,-5.268,0.049,2.3,4.5489999999999995,0.0214,4.724,0.1177,4.772,0.2194,5.1160000000000005,,3.0,2.0,36.42,1.774,74.41,135.09
29583,CC(=C)C(=O)OCC[C@H]1CCCCN1,4.871,-5.812,-0.9420000000000001,1.7,4.196000000000001,0.006,4.782,0.0001,5.385,0.0122,5.526,,3.0,1.0,38.33,1.9669999999999999,60.4,15.14
9098,C1CCCC2(CC1)OCCS2,6.689,-5.959,0.7290000000000001,0.97,5.042,0.001,5.547000000000001,0.016,5.684,0.0024,5.997000000000001,,2.0,0.0,34.53,2.8,49.86,27.64
30615,C1CC[C@H]2[C@@H](C1)C[C@H]1[C@@H](C2)O1,9.061,-6.92,2.142,1.93,6.54,0.0137,6.792999999999999,0.0165,6.916,0.0163,6.9670000000000005,,1.0,0.0,12.53,2.354,44.93,29.57
7517,ON=C1CCCCC1,6.832999999999999,-6.449,0.384,0.9,5.9239999999999995,0.0039,6.045,0.0758,6.303999999999999,0.0679,6.705,,2.0,1.0,32.59,1.781,33.26,67.79
12831,OCCN1C(=NC2(C1=O)CCCC2)O,6.2829999999999995,-6.7,-0.41600000000000004,3.9,5.115,0.0026,5.546,0.0449,5.805,0.0044,5.834,,5.0,2.0,69.64,0.11,56.67,129.17
18434,CN(N1CCC2(CC1)CCCCC2)C,6.852,-4.789,2.063,0.27,4.387,0.0138,4.707,0.0003,4.77,0.0021,4.878,,2.0,0.0,6.48,2.447,65.02,38.57
36170,CN(CC/N=C\1/N[C@@H]2C[C@@H]3C[C@H]1C[C@H](C2)C3)C,6.324,-5.332999999999999,0.991,2.51,4.6610000000000005,0.003,4.998,0.0003,5.14,0.0007,5.237,,3.0,1.0,27.63,1.571,75.78,83.54
21900,OC[C@@H]1CO[C@@](O1)(C)C1CCCCC1,8.719,-6.814,1.905,1.48,6.34,0.0014,6.51,0.0062,6.657,0.037000000000000005,6.736000000000001,,3.0,1.0,38.69,1.6909999999999998,54.13,27.01
23876,CN1C(=O)C(C2CCCCC2)C(=O)N(C1=O)C,5.848,-7.102,-1.254,1.16,4.531000000000001,0.0004,5.169,0.011000000000000001,5.41,0.0615,5.722,,5.0,0.0,57.69,1.109,70.18,94.39
16554,CN(/C(=N\C1CCCCCCC1)/O)C,7.045,-5.761,1.284,1.45,5.292000000000001,0.0197,5.593999999999999,0.0089,5.763999999999999,0.0097,5.859,,3.0,1.0,32.34,2.761,59.16,54.23
10399,OC1CCCCCC1,9.023,-6.947,2.076,1.71,6.425,0.0144,6.836,0.0041,7.085,0.0077,7.147,,1.0,1.0,20.23,1.702,34.81,13.97
29427,O/C(=N/C1CCCCCC1)/Nc1ccccc1,5.611000000000001,-5.5760000000000005,0.035,1.09,4.726,0.0196,4.883,0.0014,5.0489999999999995,0.4839,5.441,,3.0,2.0,41.13,3.995,70.67,114.7
15293,OCC(C1CCCCC1)CO,8.259,-6.6610000000000005,1.597,2.83,6.015,0.0057,6.4510000000000005,0.0063,6.48,0.0093,6.776,,2.0,2.0,40.46,1.167,45.59,31.26
12146,CC(=O)OC1CCCCC1,7.687,-7.222,0.465,2.0,5.792999999999999,0.0012,6.829,0.0289,7.202999999999999,0.0218,7.29,,2.0,0.0,26.3,1.882,39.74,7.13
13239,C1CCC(CC1)PC1CCCCC1,7.187,-6.027,1.159,1.24,5.356,0.0102,5.66,0.0057,5.81,0.027999999999999997,5.892,,0.0,1.0,13.59,4.33,63.88,14.61
11549,CC1(C)CCCCC1,9.851,-7.747000000000001,2.103,0.09,7.249,0.0067,7.385,0.0129,7.646,0.0193,7.715,,0.0,0.0,0.0,2.977,38.2,13.37
40415,C1CCN(C1)CC[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3,7.385,-5.524,1.861,0.86,4.97,0.0208,5.317,0.0092,5.436,0.0009,5.507000000000001,,1.0,0.0,3.24,3.627,77.12,78.43
18539,Nc1cccc2c1nc1CCCCc1c2,4.0,-5.012,-1.012,1.33,3.395,0.0424,4.098,0.0081,4.487,0.0025,4.671,,2.0,1.0,38.91,3.2769999999999997,63.58,144.24
33856,OC(=N)OC[C@@H]1COC2(O1)CCCCC2,7.725,-6.596,1.129,2.07,5.687,0.0011,6.053999999999999,0.0043,6.273,0.0019,6.371,,5.0,1.0,70.78,1.858,52.55,86.08
