PCCDB-ID,Open Babel SMILES,HOMO-LUMO gap,HOMO energy,LUMO energy,Dipole moment,Excitation energy (1st),Oscillator strength (1st),Excitation energy (2nd),Oscillator strength (2nd),Excitation energy (3rd),Oscillator strength (3rd),Excitation energy (4th),Oscillator strength (4th),Num. of H bond acceptor,Num. of H bond donor,TPSA,logP,Molecular refractivity,Melting point
3759,Cc1onc(c1)C(=O)NNCc1ccccc1,5.271,-6.487,-1.216,2.06,4.481,0.0192,4.792,0.0205,4.84,0.0,5.0,,5.0,2.0,67.16,2.199,61.75,142.54
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
23579,CCCCCOc1ccccc1C(=O)C,4.982,-6.193,-1.2109999999999999,4.91,3.783,0.0001,4.281000000000001,0.1002,5.126,0.1584,5.711,,2.0,0.0,26.3,3.458,62.36,41.66
10284,Oc1nccc2c1cccc2,4.64,-5.928999999999999,-1.29,3.8,4.103,0.0723,4.489,0.0608,4.65,0.0006,5.169,,1.0,1.0,32.86,1.528,44.57,130.37
21439,OCc1ccccc1N,5.864,-5.899,-0.035,3.14,4.8839999999999995,0.022000000000000002,5.086,0.0065,5.475,0.0699,5.711,,2.0,2.0,46.25,1.3419999999999999,36.97,75.93
37118,O/C(=N/CCCC(=O)O)/c1ccccc1,5.012,-6.444,-1.431,9.83,4.666,0.0198,4.973,0.0036,5.12,0.0023,5.237,,4.0,2.0,66.4,1.672,55.63,140.56
12053,CC(c1ccccc1)(O)C,6.542000000000001,-6.3870000000000005,0.155,1.6,5.334,0.0003,5.819,0.0041,5.936,0.0318,6.006,,1.0,1.0,20.23,1.9140000000000001,42.07,31.39
20825,OC(=O)CN1C(=O)c2c(C1=O)cccc2,4.27,-7.127000000000001,-2.8569999999999998,7.5,3.656,0.0027,3.903,0.0002,4.361000000000001,0.0073,4.42,,5.0,1.0,74.68,0.305,53.3,176.48
5443,OC(=O)c1ccccc1S,4.648,-6.252999999999999,-1.605,4.51,3.865,0.0603,4.76,0.0226,4.817,0.0811,5.247999999999999,,3.0,2.0,76.1,1.673,40.65,120.41
10728,CCOC(=O)c1ccccc1OC(=O)C,5.5889999999999995,-6.893,-1.3030000000000002,2.76,4.772,0.0358,4.876,0.0033,5.362,0.1872,5.478,,4.0,0.0,52.6,1.7890000000000001,54.03,55.43
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
40637,O=NN([C@H](c1ccccc1)OC(=O)C)C,5.012,-6.275,-1.263,4.67,3.2430000000000003,0.0015,4.9719999999999995,0.0119,5.072,0.008,5.172000000000001,,5.0,0.0,58.97,1.861,54.75,39.29
