PCCDB-ID,Open Babel SMILES,HOMO-LUMO gap,HOMO energy,LUMO energy,Dipole moment,Excitation energy (1st),Oscillator strength (1st),Excitation energy (2nd),Oscillator strength (2nd),Excitation energy (3rd),Oscillator strength (3rd),Excitation energy (4th),Oscillator strength (4th),Num. of H bond acceptor,Num. of H bond donor,TPSA,logP,Molecular refractivity,Melting point
8091,CCCCCCCC(=O)OC,7.75,-7.292999999999999,0.457,1.53,5.85,0.0006,6.997000000000001,0.0185,7.497000000000001,0.0069,7.693,,2.0,0.0,26.3,2.52,46.66,-16.11
15607,CCCCCCCCCCC(=O)OC,7.75,-7.29,0.46,1.53,5.848,0.0006,6.996,0.0191,7.486000000000001,0.0062,7.625,,2.0,0.0,26.3,3.69,61.08,-18.11
13382,CCCCCSCCCCC,6.8870000000000005,-5.747000000000001,1.14,1.69,5.0680000000000005,0.0022,5.3,0.0075,5.615,0.0117,5.729,,1.0,0.0,25.3,4.1,57.77,-20.25
15605,CCCCCCCCCCCOC(=O)C,7.7139999999999995,-7.266,0.449,1.7,5.811,0.0011,6.992999999999999,0.0291,7.351,0.0168,7.422000000000001,,2.0,0.0,26.3,4.08,65.89,-18.77
19603,CCCCCCCc1ccco1,6.376,-5.785,0.59,0.42,5.351,0.0236,5.688,0.0823,5.806,0.0341,5.896,,1.0,0.0,13.14,3.792,52.52,2.4
16541,CCCCCCCCCCOC(=O)C=C,6.144,-7.327999999999999,-1.1840000000000002,2.03,4.698,0.0001,5.831,0.0933,6.407,0.322,6.5520000000000005,,2.0,0.0,26.3,3.8560000000000003,65.42,-39.37
14257,CCCCCCCCCCC,10.003,-8.074,1.929,0.09,7.5520000000000005,0.0016,7.575,0.0022,7.667999999999999,0.0001,7.795,,0.0,0.0,0.0,4.537,54.99,-29.88
12530,CCCCCCCCCCCCC(=O)O,7.636,-7.35,0.28600000000000003,4.07,5.7010000000000005,0.0006,6.371,0.0137,7.197,0.0011,7.275,,2.0,1.0,37.3,4.382,66.38,45.95
23217,CCCCCCCCCCCCCCCC=C,7.428999999999999,-6.77,0.659,0.36,6.455,0.0758,6.621,0.0372,6.808,0.055,6.904,,0.0,0.0,0.0,6.654,83.36,-54.47
7829,COC(=O)CCCCCCCCC(=O)OC,7.66,-7.274,0.386,3.14,5.8260000000000005,0.0009,5.832999999999999,0.0006,6.934,0.0163,6.968,,4.0,0.0,52.6,2.4530000000000003,62.37,-5.66
18915,O=CCCCCCCCC(=O)OCC,6.324,-6.876,-0.552,1.53,4.3069999999999995,0.0001,5.841,0.0005,6.327000000000001,0.0001,6.376,,3.0,0.0,43.37,2.479,56.48,14.28
25612,OCCCCCCCCC=C,7.486000000000001,-6.705,0.7809999999999999,1.77,6.337999999999999,0.0001,6.421,0.0267,6.631,0.0002,6.752999999999999,,1.0,1.0,20.23,2.895,50.87,-31.2
15600,CCCCCCCCCC,10.447000000000001,-7.978,2.468,0.06,7.687,0.0075,7.811,0.0042,7.885,0.0013,7.972,,0.0,0.0,0.0,4.147,50.18,-29.22
8138,C=CCCCCCCCCC(=O)OC,7.206,-6.7589999999999995,0.446,1.65,5.85,0.0006,6.49,0.0401,6.801,0.0001,6.827000000000001,,2.0,0.0,26.3,3.466,60.61,-38.7
31001,OCCCCNCCNCCCCO,6.962999999999999,-5.29,1.6740000000000002,2.33,4.919,0.006999999999999999,5.204,0.0041,5.229,0.0032,5.332999999999999,,4.0,4.0,64.52,0.49200000000000005,58.11,62.38
8917,CCCCCCCCCCS,7.2170000000000005,-6.372999999999999,0.8440000000000001,1.97,5.287999999999999,0.0155,5.769,0.0208,6.069,0.0231,6.292999999999999,,1.0,1.0,38.8,4.0569999999999995,58.11,-8.96
16240,CCCCCCCCOC(=N)O,8.261000000000001,-6.985,1.276,1.31,5.867999999999999,0.0053,6.433,0.0442,7.011,0.0205,7.127999999999999,,3.0,1.0,52.32,3.1430000000000002,49.76,48.47
13164,CCCCCCCC(=O)OC=C,6.471,-6.747999999999999,-0.278,1.83,5.553,0.0029,5.882999999999999,0.3244,6.571000000000001,0.0543,6.881,,2.0,0.0,26.3,3.034,50.99,-37.38
37147,OCC(CCCCCCC(CO)(C)C)(C)C,9.048,-7.129,1.9180000000000001,0.01,6.31,0.0001,6.31,0.0002,7.117000000000001,0.0,7.138,,2.0,2.0,40.46,3.364,71.22,42.73
7799,CCCCCCCC(=O)OCC,7.6979999999999995,-7.266,0.433,1.52,5.7989999999999995,0.0009,6.921,0.0109,7.307,0.0022,7.426,,2.0,0.0,26.3,2.91,51.47,-16.78
15266,CCCCCCCCCCCCCCC(C)C,10.12,-7.957000000000001,2.1630000000000003,0.07,7.5329999999999995,0.0007,7.643,0.0069,7.683,0.0054,7.742000000000001,,0.0,0.0,0.0,6.734,83.83,-33.87
25733,COCCCOCCCOCCCO,8.89,-6.746,2.144,3.13,6.361000000000001,0.023,6.3870000000000005,0.0013,6.436,0.0075,6.482,,4.0,1.0,47.92,0.8290000000000001,54.6,-37.45
11517,CCCCCCCC(=O)OCCCC,7.568,-7.1129999999999995,0.45399999999999996,1.72,5.718,0.0034,7.031000000000001,0.0129,7.247999999999999,0.0099,7.303999999999999,,2.0,0.0,26.3,3.69,61.08,-18.11
14254,CCCCCCCC[C@H](O)C,9.089,-7.045,2.044,1.52,6.369,0.0081,7.108,0.0135,7.18,0.0206,7.3660000000000005,,1.0,1.0,20.23,3.1180000000000003,51.35,-10.6
8186,CCCCCCCCCCC=O,6.332000000000001,-6.871,-0.539,2.35,4.32,0.0002,6.396,0.0268,6.68,0.0002,6.9270000000000005,,1.0,0.0,17.07,3.716,55.19,1.84
13381,CCCCCCCCC=C,7.459,-6.7620000000000005,0.6970000000000001,0.26,6.38,0.051,6.667000000000001,0.0987,6.831,0.0082,7.087000000000001,,0.0,0.0,0.0,3.923,49.71,-49.82
16215,CCCCCCCCCN,8.305,-6.1739999999999995,2.131,1.52,5.53,0.0336,6.165,0.0088,6.278,0.0049,6.37,,1.0,1.0,26.02,3.3960000000000004,48.08,25.69
24250,NCCCCCCCCN,7.54,-5.848,1.693,1.98,5.445,0.0051,5.744,0.0034,5.87,0.0155,6.013999999999999,,2.0,2.0,52.04,2.645,45.98,80.61
19892,CCCCCCCCOP(=O)(O)O,8.773,-7.9510000000000005,0.8220000000000001,2.91,6.781000000000001,0.0229,6.947,0.0163,7.205,0.0033,7.332999999999999,,4.0,2.0,76.57,2.456,52.64,51.84
23459,CCCCCCCCCC(C)C,10.33,-8.03,2.299,0.11,7.591,0.0029,7.676,0.0027,7.756,0.0045,7.811,,0.0,0.0,0.0,4.783,59.8,-30.55
23433,C#CCCCCCCC(=O)OC,7.353,-6.974,0.37799999999999995,1.74,5.818,0.0008,6.361000000000001,0.0006,6.51,0.0195,6.598,,2.0,0.0,26.3,2.133,49.63,0.57
16722,CCCCCCCCCCC#N,9.383,-8.37,1.012,4.32,7.599,0.0001,7.707999999999999,0.0242,7.735,0.0014,7.837000000000001,,1.0,0.0,23.79,4.041,54.74,4.02
33261,CCCCCCCOCCOCCO,8.664,-6.8870000000000005,1.777,1.38,6.426,0.012,6.561,0.0203,6.57,0.0085,6.761,,3.0,1.0,38.69,1.982,58.32,-29.16
26628,CCCCCCCOC(=O)c1ccc(cc1)N,5.034,-5.712000000000001,-0.6779999999999999,3.32,4.676,0.4771,4.715,0.0102,4.94,0.0155,5.021,,3.0,1.0,52.32,3.977,70.97,75.44
21775,S=C=NCCCCCCN=C=S,6.425,-6.68,-0.256,0.49,4.86,0.0003,4.861000000000001,0.0,5.257999999999999,0.0052,5.277,,4.0,0.0,88.9,2.752,58.89,70.93
37064,CCCC/C=C/CCCCCCCCO,7.421,-6.24,1.181,1.75,6.057,0.0017,6.066,0.0027,6.114,0.0011,6.306,,1.0,1.0,20.23,4.456,70.1,-3.47
25139,CCCCCCCC(O)(C)C,8.762,-7.04,1.722,1.45,6.367999999999999,0.0206,7.121,0.0012,7.256,0.0012,7.327000000000001,,1.0,1.0,20.23,3.1180000000000003,51.38,0.42
36657,OCCCCCCCCCC/C=C/CC,7.121,-6.117000000000001,1.004,1.92,5.625,0.0016,5.892,0.0025,5.939,0.0362,6.144,,1.0,1.0,20.23,4.456,70.1,-3.47
18604,CCCCCCCCCCCC[C@@H]1CO1,9.323,-7.082999999999999,2.24,1.82,6.787000000000001,0.0334,7.001,0.0061,7.069,0.0058,7.138999999999999,,1.0,0.0,12.53,4.696000000000001,68.38,-18.25
36828,CCCCCCCCN([N][O])C,5.265,-5.954,-0.688,4.07,3.408,0.0013,5.565,0.008,5.81,0.1634,5.978,,3.0,0.0,32.67,2.96,53.01,-6.87
12729,C=CCCCCCCCCC(=O)OCC,7.181,-6.784,0.397,1.38,5.676,0.0026,6.284,0.0258,6.479,0.0023,6.635,,2.0,0.0,26.3,3.8560000000000003,65.42,-39.37
8167,CCCCCCCCCCOC(=O)C,7.7170000000000005,-7.263,0.45399999999999996,1.75,5.812,0.001,7.017,0.0351,7.405,0.0899,7.472,,2.0,0.0,26.3,3.69,61.08,-18.11
25335,CCCCCCOC(=O)CCN1CC1,6.776,-6.37,0.405,1.36,5.791,0.0018,5.941,0.0083,6.075,0.0112,6.282,,3.0,0.0,29.31,1.754,60.97,-6.15
13850,CCC/C=C/C=C/CCCCCCCCCO,5.38,-5.757999999999999,-0.37799999999999995,2.2,4.9319999999999995,0.4463,5.3020000000000005,0.0047,5.433,0.0106,5.5120000000000005,,1.0,1.0,20.23,5.012,79.24,4.99
33002,CC(CCCCCCCCCC(=O)O)C,7.757999999999999,-7.47,0.28800000000000003,1.33,5.8229999999999995,0.0003,6.894,0.0642,7.3420000000000005,0.0034,7.45,,2.0,1.0,37.3,4.238,66.38,45.95
15712,CCCCCCCCC1CCCCC1,9.777000000000001,-7.687,2.09,0.09,7.148,0.0014,7.2620000000000005,0.0002,7.394,0.0006,7.436,,0.0,0.0,0.0,5.317,67.3,-9.3
39742,CCCCCCCCC(=O)OCCCC,7.557,-7.129,0.42700000000000005,1.88,5.702999999999999,0.0032,6.882999999999999,0.0128,7.18,0.0053,7.202000000000001,,2.0,0.0,26.3,4.08,65.89,-18.77
16821,CCCCCCCC[C@@H]1CCC(=O)O1,7.527,-7.17,0.35600000000000004,4.21,5.666,0.0005,6.671,0.0098,7.082999999999999,0.0109,7.14,,2.0,0.0,26.3,3.443,58.97,4.47
27904,CCCCCCCOCC=C,7.407,-6.587999999999999,0.8190000000000001,1.52,6.271,0.0051,6.392,0.065,6.599,0.0274,6.735,,1.0,0.0,9.23,3.159,50.8,-58.77
5173,O/N=C(\CCCCCC/C(=N\O)/O)/O,6.691,-6.114,0.5770000000000001,0.03,5.352,0.005,5.357,0.0032,5.693,0.0001,5.7,,6.0,4.0,98.66,1.12,48.03,177.06
39801,C=CCCCCCCCCOC(=O)C,7.222,-6.784,0.43799999999999994,1.8,5.809,0.0011,6.462000000000001,0.0342,6.737,0.0039,6.776,,2.0,0.0,26.3,3.466,60.61,-38.7
33740,CCCCCCCCCC[C@@H](CCC)O,8.961,-7.059,1.902,1.46,6.449,0.0072,6.974,0.0004,7.124,0.0008,7.15,,1.0,1.0,20.23,4.678,70.57,-13.26
12741,CCCCCCCCC(=O)C,6.324,-6.607,-0.28300000000000003,2.55,4.409,0.0,5.994,0.0162,6.676,0.0016,6.699,,1.0,0.0,17.07,3.326,50.38,-7.83
8158,CCCCCCCCC(=O)O,7.519,-7.184,0.335,4.76,5.609,0.002,6.441,0.0105,7.132000000000001,0.0003,7.303999999999999,,2.0,1.0,37.3,2.822,47.15,48.6
2969,CCCCCCCCCC(=O)O,7.685,-7.3420000000000005,0.34299999999999997,4.14,5.744,0.0003,6.409,0.017,7.417999999999999,0.0023,7.442,,2.0,1.0,37.3,3.2119999999999997,51.96,47.94
23846,CCCCCCC/C(=N\O)/O,6.8629999999999995,-6.112,0.7509999999999999,0.47,5.66,0.001,5.837999999999999,0.003,6.147,0.0855,6.625,,3.0,2.0,49.33,2.2430000000000003,44.3,74.59
8174,CCCCCCCCCCO,9.107999999999999,-7.105,2.003,1.5,6.32,0.0007,7.117999999999999,0.0032,7.36,0.0104,7.42,,1.0,1.0,20.23,3.1189999999999998,51.35,-10.6
25311,CCCCCCCCCCCCC=O,6.204,-6.787000000000001,-0.5820000000000001,2.68,4.2410000000000005,0.0001,6.417000000000001,0.0073,6.631,0.0009,6.665,,1.0,0.0,17.07,4.496,64.81,0.51
8139,CCCCCCCCCCCC(=O)OC,7.75,-7.29,0.46,1.55,5.849,0.0006,6.997000000000001,0.0191,7.49,0.0059,7.657,,2.0,0.0,26.3,4.08,65.89,-18.77
12387,CCCCCCCCO[N][O],5.295,-7.355,-2.06,2.41,3.39,0.0007,5.297999999999999,0.0565,5.337999999999999,0.0062,5.5520000000000005,,1.0,0.0,38.66,3.045,46.39,-15.44
20654,CCC[C@@H](c1ccccc1)CCCCCCC,6.465,-6.37,0.095,0.25,5.261,0.0011,5.792999999999999,0.0434,5.962000000000001,0.0023,6.18,,0.0,0.0,0.0,5.931,79.48,0.51
10015,CCCCCCC(=O)CCCCCC,6.068,-6.348,-0.28,2.79,4.228,0.0005,6.068,0.0193,6.371,0.0001,6.697,,1.0,0.0,17.07,4.496,64.81,-9.82
19835,OCCCCCCCCCO,9.094,-7.029,2.065,0.36,6.428,0.0129,6.428999999999999,0.006999999999999999,7.138999999999999,0.0038,7.216,,2.0,2.0,40.46,1.702,47.7,8.68
16224,CCCCCCCCN(C)C,7.905,-5.63,2.275,0.55,5.257999999999999,0.0297,5.6,0.0064,5.635,0.0063,5.751,,1.0,0.0,3.24,2.909,53.08,-26.58
8175,CCCCCCCCCC=O,6.218,-6.765,-0.547,2.73,4.246,0.0001,6.401,0.0055,6.73,0.0143,6.745,,1.0,0.0,17.07,3.326,50.38,2.51
33588,CCCCCCC(CCCCCC)C,9.889,-7.766,2.123,0.15,7.218999999999999,0.0024,7.457000000000001,0.0101,7.506,0.0066,7.608,,0.0,0.0,0.0,5.563,69.41,-31.88
21746,OCCOC(=O)CCCCCCCCC=O,6.351,-6.906000000000001,-0.555,2.44,4.331,0.0002,5.655,0.0037,6.416,0.0,6.457000000000001,,4.0,1.0,63.6,1.8419999999999999,62.44,32.24
8916,CCCCCCCCCCN,8.523,-6.207000000000001,2.316,1.37,5.563,0.0133,6.336,0.0082,6.473,0.0053,6.646,,1.0,1.0,26.02,3.786,52.89,25.03
33449,CCCCCCCCCCCCC/C=C/CC,7.187,-6.3870000000000005,0.8,0.08,5.999,0.076,6.235,0.0097,6.332999999999999,0.0231,6.346,,0.0,0.0,0.0,6.654,83.36,-24.08
39357,CCCCCCCNC(=N)O,7.872000000000001,-6.144,1.7280000000000002,2.55,5.6129999999999995,0.0035,5.955,0.0135,6.132999999999999,0.0132,6.455,,3.0,2.0,55.12,2.716,46.67,85.26
8163,CCCCCCCCCC(=O)C,6.332000000000001,-6.617999999999999,-0.28600000000000003,2.55,4.419,0.0,6.066,0.0227,6.737,0.013999999999999999,6.904,,1.0,0.0,17.07,3.716,55.19,-8.49
34704,CCCCCCCCCCON,9.094,-6.811,2.283,0.45,6.2829999999999995,0.0274,6.443,0.0065,7.11,0.0104,7.148,,2.0,1.0,35.25,3.718,53.98,18.43
32746,CCCCCC/C(=C/CCCCC)/C,7.031000000000001,-6.093,0.9390000000000001,0.2,5.64,0.0238,5.973,0.0292,6.169,0.033,6.186,,0.0,0.0,0.0,5.483,68.94,-18.67
33448,CCCCCCCCCCCCCC/C=C/C,7.396,-6.348,1.048,0.13,6.072,0.005,6.216,0.0006,6.379,0.0016,6.475,,0.0,0.0,0.0,6.654,83.36,-24.08
17727,NCCCCCCCCCCCCN,8.253,-6.131,2.123,2.86,5.504,0.0085,5.519,0.0269,6.122000000000001,0.002,6.147,,2.0,2.0,52.04,4.205,65.21,77.95
34303,CCCCCc1ccc(c(c1)CCCCC)O,5.791,-5.625,0.166,1.23,4.888,0.0522,4.939,0.0016,5.438,0.0235,5.546,,1.0,1.0,20.23,4.8580000000000005,76.85,47.65
15448,CCCCCCCCC[C@H](O)C,8.71,-7.0120000000000005,1.6980000000000002,1.56,6.375,0.0178,6.815,0.0068,7.029,0.0077,7.172999999999999,,1.0,1.0,20.23,3.508,56.15,-11.27
13187,CCCCCCCC(=O)C,6.229,-6.495,-0.267,2.92,4.342,0.0003,6.005,0.0272,6.504,0.0019,6.577000000000001,,1.0,0.0,17.07,2.9360000000000004,45.58,-7.16
27216,CCCCCCCOc1ccc(cc1OC)N,5.257000000000001,-4.702,0.555,1.55,4.212,0.0058,4.4719999999999995,0.0633,4.718,0.0013,4.789,,3.0,1.0,44.48,4.208,72.67,60.7
20831,CCCCCCCCCCCC[C@H](O)C,9.067,-7.0889999999999995,1.9780000000000002,1.51,6.596,0.0239,7.022,0.0028,7.23,0.0003,7.26,,1.0,1.0,20.23,4.678,70.57,-13.26
32936,CCC/C=C/CCCCCC=C,7.029,-6.335,0.6940000000000001,0.43,5.925,0.0438,6.027,0.025,6.145,0.002,6.22,,0.0,0.0,0.0,4.479,58.85,-41.36
368,NCCCCNCCCCN,7.685,-5.657,2.0269999999999997,3.08,5.167000000000001,0.0055,5.475,0.006999999999999999,5.541,0.0045,5.571000000000001,,3.0,3.0,64.07,1.845,48.79,107.79
25209,CCCCCC/C=C/CCCCCC,7.165,-6.406000000000001,0.759,0.1,6.002000000000001,0.0565,6.1739999999999995,0.0003,6.234,0.0005,6.39,,0.0,0.0,0.0,5.483,68.94,-22.09
28459,CCCCCCCCC(C)(C)C,9.932,-7.8020000000000005,2.131,0.03,7.446000000000001,0.0249,7.732,0.0105,7.837000000000001,0.0476,7.87,,0.0,0.0,0.0,4.783,59.54,-11.86
35860,C=CCCCCCCC(=O)O,7.021,-6.757000000000001,0.264,4.19,5.72,0.0005,6.152,0.002,6.404,0.0151,6.4079999999999995,,2.0,1.0,37.3,2.5980000000000003,46.67,28.0
13192,O=C=NCCCCCCN=C=O,7.902,-7.456,0.446,4.62,5.973,0.0004,6.064,0.0004,6.733,0.0123,6.756,,4.0,0.0,58.86,1.218,45.09,73.66
10457,OC(=O)CCCCCCC(=O)O,6.21,-6.781000000000001,-0.5710000000000001,7.53,5.598,0.0005,5.657,0.0036,5.834,0.001,5.936,,4.0,2.0,74.6,1.496,44.11,126.43
16670,CCCCCCCOC(=O)CC,7.5760000000000005,-7.178,0.397,1.79,5.696000000000001,0.0017,6.935,0.0077,7.267,0.0052,7.3420000000000005,,2.0,0.0,26.3,2.91,51.47,-16.78
20665,CCCCCCOCCCCO,8.868,-6.852,2.016,1.98,6.393,0.0196,6.4479999999999995,0.0075,6.653,0.0098,6.809,,2.0,1.0,29.46,2.356,52.43,-19.55
12391,CCCCCCCCCCCCCCC,10.245,-7.984,2.261,0.04,7.59,0.0019,7.704,0.0034,7.739,0.0034,7.8020000000000005,,0.0,0.0,0.0,6.098,74.22,-32.54
19801,CCCCCCC/C=C/C=O,5.263,-6.718999999999999,-1.456,4.23,3.7089999999999996,0.0003,5.805,0.6274,6.487,0.0024,6.506,,1.0,0.0,17.07,3.102,49.91,12.3
23734,CCCCCCCCCCOC(=S)S,4.7589999999999995,-6.114,-1.355,3.78,3.338,0.0001,4.619,0.0175,4.989,0.1428,5.086,,3.0,1.0,80.12,4.3580000000000005,71.8,11.79
31289,CCCCCCCCC=O,6.337999999999999,-6.876,-0.539,2.38,4.322,0.0001,6.386,0.027000000000000003,6.699,0.0054,6.959,,1.0,0.0,17.07,2.9360000000000004,45.58,3.17
37084,C=CCCCC(CCCCC(=O)C)(C)C,6.337999999999999,-6.61,-0.272,2.57,4.425,0.0001,6.067,0.0002,6.11,0.0291,6.356,,1.0,0.0,17.07,4.518,68.88,-12.4
34320,CCCCCCCC/C=C/C,7.306,-6.376,0.9309999999999999,0.07,6.081,0.0182,6.32,0.0135,6.346,0.0027,6.58,,0.0,0.0,0.0,4.313,54.52,-20.09
12743,CCCCCOCCCCC,9.165,-6.729,2.435,0.96,6.436,0.025,6.757000000000001,0.0039,6.862,0.0129,6.931,,1.0,0.0,9.23,3.383,51.27,-38.17
12390,CCCCCCCCCCCCC#N,9.042,-8.123,0.92,3.77,7.431,0.0034,7.555,0.0021,7.666,0.0067,7.704,,1.0,0.0,23.79,4.821000000000001,64.35,2.69
15439,C=CCCCCCCC=C,7.417999999999999,-6.778,0.639,0.2,6.425,0.0442,6.4639999999999995,0.0337,6.622999999999999,0.0025,6.662000000000001,,0.0,0.0,0.0,3.699,49.24,-70.42
379,CCCCCCCC(=O)O,7.502000000000001,-7.2139999999999995,0.28800000000000003,4.4,5.584,0.002,6.4270000000000005,0.0116,7.233,0.0004,7.291,,2.0,1.0,37.3,2.432,42.34,49.27
3123,N[C@H](C(=O)O)CCCCCCP(=O)(O)O,6.808,-6.83,-0.022000000000000002,3.6,5.412000000000001,0.0059,5.834,0.0005,5.977,0.0098,6.391,,6.0,4.0,130.66,1.227,56.04,189.85
36108,CCCCCOCCCCCC,9.059,-6.64,2.419,1.14,6.329,0.0151,6.595,0.0121,6.655,0.0034,6.734,,1.0,0.0,9.23,3.773,56.08,-38.83
25480,CCCCCCC/C=C/C=C/C(=O)O,4.787,-6.504,-1.7169999999999999,5.52,4.335,0.0001,4.744,0.9732,5.695,0.002,5.96,,2.0,1.0,37.3,3.5439999999999996,60.62,66.19
32898,OCCCCCCCC(C)C,9.11,-7.102,2.008,1.62,6.49,0.0055,7.14,0.0172,7.232,0.0023,7.306,,1.0,1.0,20.23,2.975,51.35,-10.6
14899,C=CC(=O)OCCCCCCCC(C)C,6.202000000000001,-7.355,-1.1540000000000001,1.46,4.742,0.0002,5.95,0.0671,6.2010000000000005,0.3711,6.521,,2.0,0.0,26.3,3.7119999999999997,65.42,-39.37
25913,CCCCCCCCCCCCCC=C,7.584,-6.742999999999999,0.841,0.48,6.351,0.0208,6.599,0.0033,6.727,0.0296,6.787999999999999,,0.0,0.0,0.0,5.872999999999999,73.75,-53.14
32721,C(CC[C@H]1OC1)CCC[C@H]1OC1,9.325,-7.11,2.215,3.06,6.815,0.0164,6.879,0.0259,7.024,0.0045,7.098,,2.0,0.0,25.06,2.125,48.13,-1.96
13190,CCCCCCCCCC=C,7.47,-6.789,0.68,0.32,6.406000000000001,0.0322,6.602,0.0739,6.712000000000001,0.0309,6.892,,0.0,0.0,0.0,4.313,54.52,-50.48
33970,CCCCCC[C@H](C(=O)O)CCCC,7.494,-7.2170000000000005,0.278,3.98,5.579,0.0025,6.318,0.0083,7.144,0.0029,7.152,,2.0,1.0,37.3,3.8480000000000003,61.57,46.61
12389,CCCCCCCCCCCCCC,10.117,-7.897,2.22,0.06,7.441,0.0008,7.58,0.0121,7.629,0.0017,7.69,,0.0,0.0,0.0,5.707000000000001,69.41,-31.88
24520,CCCCCCC[C@@H](CCCC(=O)O)O,7.687,-7.102,0.585,5.19,5.757999999999999,0.0004,6.439,0.0104,6.521,0.0156,6.907,,3.0,2.0,57.53,2.963,62.73,65.23
21867,CCCCCCC[C@@]1(C)OC[C@H](O1)CO,8.871,-6.784,2.0869999999999997,1.28,6.44,0.0057,6.5729999999999995,0.0011,6.724,0.0126,6.827999999999999,,3.0,1.0,38.69,2.471,61.05,3.77
37289,CCCCCC[C@@H](CCCCC(=O)O)O,7.4639999999999995,-7.151,0.313,4.72,5.603,0.0029,6.479,0.0101,6.624,0.0107,6.779,,3.0,2.0,57.53,2.963,62.73,65.23
1420,COCCCCCCCCCCCC(=O)O,7.086,-6.806,0.28,4.24,5.721,0.0005,6.335,0.0,6.4,0.0145,6.497000000000001,,3.0,1.0,46.53,3.6180000000000003,67.46,37.0
31285,CCCCCCCC=C,7.486000000000001,-6.7589999999999995,0.727,0.37,6.419,0.0281,6.71,0.0069,6.7860000000000005,0.0458,6.861000000000001,,0.0,0.0,0.0,3.533,44.9,-49.15
16715,CCCCCCCCC#N,9.285,-8.365,0.92,3.81,7.4639999999999995,0.0014,7.622999999999999,0.0086,7.747999999999999,0.0083,7.817,,1.0,0.0,23.79,3.261,45.13,5.35
12392,CCCCCCCOCCCCCCC,8.838,-6.678,2.161,1.08,6.226,0.0158,6.529,0.0111,6.657,0.0033,6.729,,1.0,0.0,9.23,4.944,70.5,-40.83
8914,CCCCCCCCCO,9.017999999999999,-7.119,1.899,1.82,6.273,0.0001,7.046,0.0099,7.316,0.0066,7.343999999999999,,1.0,1.0,20.23,2.7289999999999996,46.54,-9.94
26257,CCCCCC(=O)C(=O)CCCCC,4.248,-6.485,-2.237,0.16,2.655,0.0,4.48,0.0,5.47,0.0013,5.539,,2.0,0.0,34.14,3.285,60.2,12.23
38073,CCCCNCCCCCCN,8.123,-5.8420000000000005,2.28,2.04,5.377999999999999,0.004,5.568,0.0132,5.6739999999999995,0.0193,5.832000000000001,,2.0,2.0,38.05,2.986,55.69,52.21
20660,CCCCCC(c1ccccc1)CCCCC,6.506,-6.395,0.11199999999999999,0.16,5.284,0.001,5.85,0.0361,5.996,0.0007,6.192,,0.0,0.0,0.0,5.931,79.48,0.51
8168,CCCCCCCCCCCCN(C)C,7.973,-5.608,2.365,0.54,5.3420000000000005,0.023,5.632000000000001,0.0069,5.775,0.0042,5.86,,1.0,0.0,3.24,4.468999999999999,72.31,-29.24
