PCCDB-ID,Open Babel SMILES,HOMO-LUMO gap,HOMO energy,LUMO energy,Dipole moment,Excitation energy (1st),Oscillator strength (1st),Excitation energy (2nd),Oscillator strength (2nd),Excitation energy (3rd),Oscillator strength (3rd),Excitation energy (4th),Oscillator strength (4th),Num. of H bond acceptor,Num. of H bond donor,TPSA,logP,Molecular refractivity,Melting point
11519,CCCC[C@H](CC)C,10.376,-8.019,2.3569999999999998,0.05,7.667000000000001,0.0032,7.983,0.0076,7.997999999999999,0.0004,8.04,,0.0,0.0,0.0,3.2230000000000003,40.57,-27.89
6871,CCOC=C(C(=O)OCC)C(=O)OCC,5.5729999999999995,-6.531000000000001,-0.958,3.33,4.9110000000000005,0.0284,4.968,0.0717,5.367999999999999,0.275,5.819,,5.0,0.0,61.83,1.033,53.37,-0.08
4387,CCCNC(=N)NCCC[C@@H](C(=O)O)N,7.303999999999999,-6.376,0.9279999999999999,9.55,5.551,0.0013,5.59,0.0023,5.796,0.0063,6.032,,6.0,4.0,113.73,1.284,59.05,202.14
8169,CCCCCCCOC=O,7.845,-7.63,0.215,1.97,5.796,0.0014,7.347,0.0303,7.506,0.0337,7.733,,2.0,0.0,26.3,2.766,42.24,-43.12
24922,OCCOCCOC(=O)/C=C/C(=O)O,4.033,-6.675,-2.642,2.49,3.435,0.0045,3.978,0.0,4.352,0.0196,4.415,,6.0,2.0,93.06,-0.821,45.4,81.17
39435,CCCC[C@@H]1C(=O)CC(=O)C1=O,3.94,-6.871,-2.931,2.15,2.404,0.0002,3.241,0.0009,4.275,0.0,4.5,,3.0,0.0,51.21,0.904,43.86,58.2
13537,CC(=O)N(N(=O)=O)CCN(N(=O)=O)C(=O)C,5.483,-7.812,-2.329,1.0,4.1419999999999995,0.004,4.145,0.0023,4.474,0.0114,4.488,,4.0,0.0,132.26,0.113,53.36,83.0
15061,[N][N][CH]C(=O)CCCCC(=O)[CH][N][N],4.67,-6.732,-2.063,0.09,3.0060000000000002,0.0,3.0060000000000002,0.0,4.029,0.0002,4.029,,4.0,0.0,102.42,2.7969999999999997,46.94,71.56
15119,CCCOCC=C,7.4639999999999995,-6.664,0.8,1.24,6.358,0.0004,6.5,0.0773,6.69,0.0439,6.803999999999999,,1.0,0.0,9.23,1.599,31.57,-56.11
27851,CCCCCCC(=O)N([N][O])C,4.713,-6.77,-2.057,0.8,2.943,0.0009,4.4110000000000005,0.0,5.579,0.2295,5.809,,4.0,0.0,49.74,2.097,48.4,15.19
29116,CCCC/C=C/C(O)(C)C,7.119,-6.4079999999999995,0.71,1.4,5.862,0.0242,6.371,0.0336,6.507000000000001,0.0808,6.559,,1.0,1.0,20.23,2.504,46.1,10.88
7710,CCCCC[C@@H]1CCC(=O)O1,7.542999999999999,-7.14,0.40299999999999997,4.32,5.6610000000000005,0.0004,6.632000000000001,0.0074,7.067,0.0099,7.138999999999999,,2.0,0.0,26.3,2.272,44.55,6.46
25040,SCC(=O)OCCCCOC(=O)CS,6.207000000000001,-6.7,-0.493,1.95,4.85,0.0076,4.855,0.0085,5.579,0.0125,5.585,,6.0,2.0,130.2,0.713,59.0,37.51
17942,CCCCCC(=O)C=C(C)C,5.2139999999999995,-6.362,-1.148,2.63,3.6830000000000003,0.0002,5.473,0.4315,5.905,0.0139,6.282,,1.0,0.0,17.07,3.102,49.91,5.38
7881,CCCCOP(=O)(OCCCC)O,8.912,-7.744,1.167,3.28,6.9110000000000005,0.0263,7.081,0.0106,7.3389999999999995,0.0087,7.685,,4.0,1.0,65.57,2.72,52.57,7.44
10975,C=CC(=C)CCCC(O)(C)C,5.57,-6.013999999999999,-0.444,1.7,5.397,0.4432,5.669,0.0015,5.881,0.0043,6.063,,1.0,1.0,20.23,2.67,50.44,-37.36
36432,CCCCCN1C(=O)[C@@H]2[C@@H](C1=O)[C@@H]1C[C@H]2C=C1,6.21,-6.836,-0.626,1.89,4.891,0.0007,5.07,0.0009,5.35,0.0074,5.8420000000000005,,3.0,0.0,37.38,1.922,69.81,91.07
7793,OCC[C@H](CCC=C(C)C)C,6.999,-6.0760000000000005,0.922,1.21,5.605,0.0053,5.84,0.0018,5.961,0.0216,6.071000000000001,,1.0,1.0,20.23,2.7510000000000003,50.87,2.61
7775,CCCCCC(=O)OCC(C)C,7.728,-7.263,0.465,1.44,5.832000000000001,0.0006,6.973,0.0134,7.372000000000001,0.0439,7.437,,2.0,0.0,26.3,2.766,51.47,-16.78
36704,CCOP(=O)(CC(=O)O)OCC,7.4510000000000005,-7.29,0.161,3.8,5.605,0.0042,6.726,0.0163,7.2589999999999995,0.0103,7.307,,5.0,1.0,82.64,1.337,43.56,48.13
8058,CCCCCC,10.806,-8.28,2.525,0.0,8.111,0.0,8.234,0.0674,8.322000000000001,0.0078,8.39,,0.0,0.0,0.0,2.5869999999999997,30.96,-26.56
30209,CCCCCCON(=O)=O,6.754,-8.4,-1.646,3.83,4.702,0.0,5.585,0.0004,6.17,0.0789,6.4670000000000005,,0.0,0.0,55.05,2.298,40.15,-2.41
20207,CCCCOCCOC=C,7.222,-6.104,1.1179999999999999,1.17,5.8629999999999995,0.0293,6.042000000000001,0.008,6.2829999999999995,0.027999999999999997,6.396,,2.0,0.0,18.46,1.963,42.27,-66.39
19996,C=CC(=O)OCCOCCOC(=O)C=C,5.837000000000001,-7.154,-1.317,1.91,4.718,0.0002,4.762,0.0003,5.204,0.0002,5.216,,5.0,0.0,61.83,0.461,52.89,-54.48
19665,CCCCN(CCCCO)[N][O],5.2139999999999995,-5.747000000000001,-0.5329999999999999,5.3,3.37,0.0013,5.3420000000000005,0.0006,5.685,0.1098,5.709,,4.0,1.0,52.9,1.5419999999999998,49.37,12.41
14028,CCOP(=O)(CC(=O)C)OCC,6.234,-6.898,-0.664,2.33,4.353,0.0012,6.167000000000001,0.0179,6.2829999999999995,0.0018,6.321000000000001,,4.0,0.0,62.41,1.841,46.8,-8.3
38704,CCCCN(CC[C@H](O)C)N=O,5.26,-5.739,-0.479,5.38,3.412,0.0013,5.3,0.0017,5.607,0.0377,5.702999999999999,,4.0,1.0,52.9,1.541,49.37,12.41
8172,OCCOCCOCCO,9.121,-7.148,1.973,1.93,6.7010000000000005,0.013999999999999999,6.855,0.0124,6.857,0.0061,6.916,,4.0,2.0,58.92,-0.996,35.45,-7.23
12528,CCCCSCC,7.162000000000001,-5.821000000000001,1.3419999999999999,1.82,5.237,0.0005,5.398,0.0268,5.856,0.0203,5.917000000000001,,1.0,0.0,25.3,2.54,38.55,-17.59
30315,CCCCNCC(C)C,7.897,-5.85,2.046,0.89,5.306,0.0077,5.667999999999999,0.0125,5.855,0.0145,5.982,,1.0,1.0,12.03,2.423,43.37,-0.71
23691,CNC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C,6.441,-5.84,0.601,0.74,5.276,0.0025,5.4910000000000005,0.0047,5.605,0.0252,5.662000000000001,,1.0,1.0,12.03,5.016,80.41,33.61
15259,CCCC[C@@](C#CCCO)(O)C,7.739,-6.787000000000001,0.9520000000000001,1.81,5.984,0.0129,6.247999999999999,0.0108,6.357,0.0176,6.446000000000001,,2.0,2.0,40.46,1.3130000000000002,50.71,36.39
5447,OCCSCCO,6.983,-6.517,0.465,2.5,5.242999999999999,0.0017,5.81,0.0284,6.042000000000001,0.0167,6.553,,3.0,2.0,65.76,-0.29600000000000004,31.26,20.97
7616,CCCN(CCC)CCC,7.557,-5.312,2.245,0.51,5.01,0.0124,5.242999999999999,0.019,5.327000000000001,0.0105,5.335,,1.0,0.0,3.24,2.5180000000000002,48.27,-25.92
28579,CCCCCC(=O)OC[C@@H]1CO1,7.595,-7.369,0.226,2.82,5.83,0.0005,6.807,0.016,6.992000000000001,0.0141,7.074,,3.0,0.0,38.83,1.5090000000000001,45.63,-2.49
6205,CCSCC[C@@H](C(=O)O)N,5.853,-5.912999999999999,-0.06,2.08,4.885,0.0087,5.136,0.0001,5.231,0.0073,5.504,,4.0,2.0,88.62,1.242,43.03,113.81
25674,CCSCC[C@@H](C(=O)O)N,6.247999999999999,-5.94,0.307,3.76,4.874,0.0306,5.19,0.0015,5.446000000000001,0.0028,5.557,,4.0,2.0,88.62,1.242,43.03,113.81
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
9027,CC[C@H](CC[C@@](CC)(O)C)C,8.849,-6.974,1.875,1.46,6.354,0.0152,6.93,0.0059,7.093999999999999,0.0024,7.222,,1.0,1.0,20.23,2.9739999999999998,51.38,0.42
14859,OCCCC[C@@H](CO)CC,8.58,-6.968999999999999,1.611,2.57,6.314,0.0046,6.367000000000001,0.0001,6.821000000000001,0.0023,6.921,,2.0,2.0,40.46,1.167,42.89,9.35
33807,CCCC[C@H]1O[C@@H]1CC,9.437000000000001,-6.983,2.454,1.85,6.638,0.0061,6.947,0.0093,7.001,0.002,7.17,,1.0,0.0,12.53,2.354,39.54,-14.26
15574,CC/C=C/CCOC(=O)C,7.04,-6.547000000000001,0.493,1.73,5.836,0.0015,6.015,0.0027,6.272,0.0401,6.307,,2.0,0.0,26.3,1.906,41.38,-5.66
40160,CCCN(C(=O)[S@](=O)CC)CCC,5.919,-6.057,-0.139,2.78,4.748,0.0328,5.447,0.0211,5.6129999999999995,0.0106,5.732,,3.0,0.0,56.59,2.863,57.14,25.11
13542,CCCCN(N=O)CCCC,5.23,-5.899,-0.669,3.94,3.387,0.0012,5.547000000000001,0.0049,5.726,0.1512,5.877000000000001,,3.0,0.0,32.67,2.57,48.2,-6.2
7993,NCCCN(C)C,7.921,-5.63,2.291,1.23,5.343999999999999,0.0156,5.478,0.0151,5.614,0.0144,5.773,,2.0,1.0,29.26,0.597,31.75,30.99
19064,CCCN([C@H](C(=O)N(C)C)CC)C(=O)/C=C/C,5.317,-6.142,-0.825,2.22,4.537,0.0003,4.691,0.1046,4.987,0.0143,5.32,,4.0,0.0,40.62,1.6680000000000001,70.32,26.63
5312,OC(=O)CCC(=O)CC(=O)C,5.037,-6.968999999999999,-1.932,6.3,4.184,0.0122,4.405,0.0006,4.596,0.0016,5.386,,4.0,1.0,71.44,0.39899999999999997,37.93,92.71
1693,CCCCC[C@@H](/C=C/C=O)O,5.167000000000001,-6.92,-1.7519999999999998,2.38,3.628,0.0003,5.022,0.0733,5.989,0.3646,6.282,,2.0,1.0,37.3,1.683,46.26,31.58
33773,C/C=C/C=C/COCCO,5.369,-6.013999999999999,-0.645,2.86,5.4,0.9085,5.747000000000001,0.0005,5.789,0.079,5.84,,2.0,1.0,29.46,1.128,41.87,1.36
8170,CCCCCCOCCO,9.075,-7.053,2.022,2.34,6.647,0.0182,6.795,0.0085,6.94,0.0152,7.039,,2.0,1.0,29.46,1.5759999999999998,42.82,-18.22
1383,CNCCCN(N([N][O])O)C,5.159,-6.212000000000001,-1.053,4.07,3.9139999999999997,0.0016,4.485,0.0012,4.821000000000001,0.0001,5.402,,6.0,2.0,68.17,0.20600000000000002,40.21,79.51
4522,CNCCCN(N([N][O])O)C,4.968999999999999,-5.807,-0.838,6.0,3.115,0.0011,4.332,0.0117,5.091,0.0347,5.343,,5.0,1.0,75.58,-1.102,43.05,74.02
15560,OC(=O)[C@H]([C@H](C(=O)O)CC(=O)O)CC(=O)O,7.015,-7.535,-0.52,5.57,5.575,0.0005,5.667999999999999,0.0017,5.777,0.001,5.8,,8.0,4.0,149.2,-0.6629999999999999,47.66,280.74
13847,COCCOCCOCC,9.032,-6.558,2.474,1.62,6.336,0.0135,6.433,0.0097,6.568,0.0486,6.746,,3.0,0.0,27.69,0.6859999999999999,39.02,-54.08
18395,OC(=N)OCCCCC(C)(C)C,8.327,-7.01,1.317,0.9,5.886,0.0051,6.393,0.0501,7.055,0.0065,7.212000000000001,,3.0,1.0,52.32,2.998,49.5,67.15
21395,N#CCCC(C(=O)C)(C(=O)C)CCC#N,5.744,-7.422999999999999,-1.679,5.74,4.1160000000000005,0.0014,4.338,0.0017,5.14,0.0269,5.437,,4.0,0.0,81.72,1.758,54.63,99.39
38755,CCC[C@H](CC(=O)O)CC,7.426,-7.2410000000000005,0.185,4.17,5.53,0.0015,6.507000000000001,0.0125,7.229,0.0025,7.2860000000000005,,2.0,1.0,37.3,2.287,42.34,49.27
15308,C=CCCCC(=O)O,6.914,-7.1129999999999995,-0.19899999999999998,4.73,5.568,0.0009,6.206,0.0043,6.67,0.0319,6.733,,2.0,1.0,37.3,1.4269999999999998,32.25,30.0
31,OC[C@]([C@@H](COP(=O)(O)O)O)(O)C,8.294,-7.422999999999999,0.871,7.99,6.5729999999999995,0.0062,6.792999999999999,0.0036,6.853,0.0184,6.8839999999999995,,7.0,5.0,137.26,-1.8,41.74,120.71
22433,CCCCCC(=O)CCC(=O)O,5.625,-6.934,-1.3090000000000002,6.22,4.519,0.0003,5.0680000000000005,0.002,5.547999999999999,0.0019,6.13,,3.0,1.0,54.37,2.001,47.35,69.99
15286,CCCOC[C@H](O)C,9.045,-6.98,2.065,2.32,6.68,0.0197,6.742000000000001,0.0333,6.9910000000000005,0.0018,7.018,,2.0,1.0,29.46,0.794,33.2,-16.89
39914,CCCCC[C@H]1CC=CC(=O)O1,5.859,-7.102,-1.244,4.82,4.458,0.0003,5.5360000000000005,0.013000000000000001,6.086,0.1866,6.22,,2.0,0.0,26.3,2.438,48.88,15.59
20653,C[C@@H](C(=O)O)CCCC,7.542999999999999,-7.207999999999999,0.335,4.4,5.629,0.0025,6.336,0.0098,7.096,0.0016,7.294,,2.0,1.0,37.3,1.8969999999999998,37.53,49.93
12989,CCOCCC(=O)OCC,7.23,-6.8629999999999995,0.36700000000000005,0.72,5.851,0.0005,6.376,0.0035,6.586,0.0127,6.9270000000000005,,3.0,0.0,35.53,0.976,38.13,-23.74
12582,CCC/C=C(/C=O)\CC,5.369,-6.716,-1.347,3.61,3.79,0.0004,5.55,0.4063,6.352,0.0301,6.443,,1.0,0.0,17.07,2.322,40.3,17.04
22438,CCCCCC/C(=C\C)/N(=O)=O,5.207999999999999,-7.41,-2.201,4.28,3.6889999999999996,0.0008,4.244,0.009000000000000001,4.5969999999999995,0.1251,5.24,,0.0,0.0,45.82,3.66,53.01,15.41
8846,CCCCOC(=O)C=C,6.204,-7.361000000000001,-1.156,1.42,4.743,0.0002,6.064,0.0251,6.23,0.4604,6.801,,2.0,0.0,26.3,1.516,36.57,-35.38
20887,CCCCN1CCN(C1=O)CCCC,7.755,-6.09,1.665,3.54,5.57,0.0027,5.805,0.1272,5.9910000000000005,0.0176,6.145,,3.0,0.0,23.55,2.2,67.09,29.69
35527,CCCCN1CCN(C1=S)CCCC,5.632999999999999,-5.391,0.242,5.17,4.224,0.0002,4.828,0.002,4.968999999999999,0.022000000000000002,5.125,,3.0,0.0,38.57,2.365,74.29,28.33
16588,COC(=O)CCCCCC(C)C,7.728,-7.317,0.41100000000000003,1.57,5.821000000000001,0.0009,6.938,0.0162,7.397,0.0027,7.52,,2.0,0.0,26.3,2.766,51.47,-16.78
31272,CCCCOC(=O)C,7.7139999999999995,-7.271,0.444,1.74,5.814,0.0011,7.041,0.0327,7.456,0.0487,7.542000000000001,,2.0,0.0,26.3,1.35,32.24,-14.12
29391,CCN(CCN(C(=S)S)C)CC,4.909,-5.69,-0.7809999999999999,3.8,3.5789999999999997,0.0004,4.336,0.0179,4.567,0.0032,4.8389999999999995,,4.0,1.0,77.37,1.475,62.08,28.0
21444,CCCOC(=O)CSC#N,6.485,-7.276,-0.792,5.03,4.962,0.0001,5.822,0.0005,5.9110000000000005,0.0017,6.242000000000001,,4.0,0.0,75.39,1.1540000000000001,39.58,28.75
26464,CC(=O)CCCCCC(=O)O,6.351,-6.7,-0.348,2.36,4.438,0.0001,5.711,0.0006,6.029,0.009000000000000001,6.25,,3.0,1.0,54.37,1.611,42.54,70.66
12526,C/C(=N\CCSSCC/N=C(/O)\C)/O,5.632999999999999,-6.263999999999999,-0.631,3.22,4.388,0.0068,4.59,0.0057,5.2139999999999995,0.0012,5.392,,6.0,2.0,108.8,1.422,61.76,87.19
11696,CCC(N(=O)=O)(CO)CO,5.437,-7.434,-1.9969999999999999,3.21,4.095,0.0001,4.269,0.0001,4.662,0.0028,5.284,,2.0,2.0,86.28,-0.08,36.62,53.12
8067,CCCCCS,7.138,-6.34,0.797,1.97,5.249,0.0112,5.864,0.0321,6.412999999999999,0.01,6.45,,1.0,1.0,38.8,2.106,34.08,-5.64
8132,CCCCNCCO,8.261000000000001,-6.3870000000000005,1.875,2.83,5.733,0.0047,6.178999999999999,0.023,6.352,0.0419,6.422000000000001,,2.0,2.0,32.26,0.759,34.92,19.23
8842,OCC[C@@H](CCC=C(C)C)C,7.091,-6.172000000000001,0.92,1.7,5.666,0.0094,5.943,0.0108,6.062,0.0047,6.202999999999999,,1.0,1.0,20.23,2.7510000000000003,50.87,2.61
2915,NCCSSCCN,5.685,-6.289,-0.604,1.2,4.456,0.0085,4.567,0.0026,5.142,0.0009,5.282,,4.0,2.0,102.64,1.686,41.94,101.2
24315,CCCCC[C@H](N(CC#C)C)C,6.885,-5.614,1.271,1.06,5.142,0.0022,5.393,0.011000000000000001,5.565,0.0152,5.775,,1.0,0.0,3.24,2.52,56.05,-9.9
122,O=C(CC(=O)CC(=O)O)/C=C/C(=O)O,4.615,-7.225,-2.61,4.51,3.255,0.0003,3.863,0.0001,4.124,0.0067,4.408,,6.0,2.0,108.74,-0.37,44.04,179.0
38866,O=C/C=C(/CC/C=C(/CC)\C)\C,5.037,-6.403,-1.3659999999999999,4.32,3.605,0.0004,4.244,0.0017,5.513999999999999,0.4556,5.707000000000001,,1.0,0.0,17.07,3.2680000000000002,54.24,28.26
8111,NCCNCCN,7.877999999999999,-5.782,2.095,1.77,5.388999999999999,0.0008,5.528,0.0072,5.707000000000001,0.0073,5.827000000000001,,3.0,3.0,64.07,0.285,29.56,110.44
25605,C/N=C(\CCC(N(=O)=O)(N(=O)=O)N(=O)=O)/O,3.195,-7.037000000000001,-3.842,1.74,2.5780000000000003,0.0,2.762,0.0024,2.8160000000000003,0.0052,3.0260000000000002,,2.0,1.0,166.56,0.9570000000000001,53.5,125.96
23089,CCCCSCCOC=C,7.029,-6.074,0.955,1.45,5.26,0.0001,5.581,0.0129,5.843,0.0379,5.932,,2.0,0.0,34.53,2.68,48.77,-48.47
13578,NCCOCCO,8.419,-6.381,2.0380000000000003,1.47,5.755,0.0078,6.432,0.0093,6.596,0.0131,6.6610000000000005,,3.0,2.0,55.48,-0.34600000000000003,26.3,38.68
12641,CCCCOC(=O)N1CC1,7.8229999999999995,-6.985,0.838,2.12,6.178,0.024,6.656000000000001,0.0394,7.034,0.0055,7.119,,3.0,0.0,29.31,1.177,42.13,6.84
23087,CCCCOC(=O)C(=C)C#N,5.752999999999999,-7.965,-2.2119999999999997,2.61,4.5,0.0001,5.417000000000001,0.0184,5.638,0.2489,5.841,,3.0,0.0,50.09,1.409,41.13,1.27
7797,CCCCCCC(=O)OCC,7.742000000000001,-7.257000000000001,0.484,1.57,5.8420000000000005,0.0005,7.0089999999999995,0.0172,7.49,0.0267,7.596,,2.0,0.0,26.3,2.52,46.66,-16.11
27760,CCCCn1cnnc1,7.246,-6.705,0.542,6.51,5.752999999999999,0.0,6.242000000000001,0.0002,6.32,0.0125,6.442,,3.0,0.0,30.71,1.078,35.7,34.5
13379,CCCCCCCC(C)C,10.359000000000002,-8.062999999999999,2.2969999999999997,0.07,7.642,0.0001,7.721,0.0106,7.832999999999999,0.0127,7.877000000000001,,0.0,0.0,0.0,4.003,50.18,-29.22
20811,CCCCCC[C@H](NN)C,7.894,-6.079,1.815,1.71,5.562,0.013000000000000001,5.843999999999999,0.0075,6.1,0.0208,6.316,,2.0,2.0,38.05,2.9,46.08,53.54
26086,OCCN(CCO)N,8.15,-6.517,1.633,1.86,5.987,0.0219,6.175,0.0123,6.351,0.0194,6.4079999999999995,,4.0,3.0,69.72,-1.153,29.27,68.89
8200,OCCOCCOCCOCCO,8.675,-6.947,1.7280000000000002,2.96,6.485,0.0092,6.722,0.0164,6.763,0.0145,6.827000000000001,,5.0,2.0,68.15,-0.9790000000000001,46.15,-17.5
27892,CCCCC[C@H](OC(=O)CCC)C=C,7.249,-7.064,0.185,1.63,5.803999999999999,0.0005,6.425,0.0164,6.766,0.0709,6.797999999999999,,2.0,0.0,26.3,3.465,60.61,-38.7
1216,OC(=O)[C@H](CCCP(=O)(O)O)N,7.246,-6.944,0.302,6.05,5.406000000000001,0.0029,6.125,0.0136,6.417000000000001,0.0016,6.6610000000000005,,6.0,4.0,130.66,0.055999999999999994,41.62,191.84
7762,CCCC(=O)OCC,7.742000000000001,-7.268,0.473,1.56,5.8389999999999995,0.0006,7.015,0.0198,7.454,0.0323,7.617999999999999,,2.0,0.0,26.3,1.35,32.24,-14.12
13370,CCCCOP(=O)(OCCCC)N,8.887,-7.312,1.5759999999999998,2.55,6.558,0.0069,7.021,0.02,7.136,0.0453,7.272,,4.0,1.0,71.36,3.387,54.11,23.89
