PCCDB-ID,Open Babel SMILES,HOMO-LUMO gap,HOMO energy,LUMO energy,Dipole moment,Excitation energy (1st),Oscillator strength (1st),Excitation energy (2nd),Oscillator strength (2nd),Excitation energy (3rd),Oscillator strength (3rd),Excitation energy (4th),Oscillator strength (4th),Num. of H bond acceptor,Num. of H bond donor,TPSA,logP,Molecular refractivity,Melting point
35365,CC1CCC(CC1)(C)C,9.812999999999999,-7.687,2.125,0.06,7.206,0.0025,7.4239999999999995,0.0011,7.539,0.0574,7.617000000000001,,0.0,0.0,0.0,3.2230000000000003,43.0,12.71
18309,C[C@@H]1CCCC(C1)(C)C,9.847999999999999,-7.736000000000001,2.112,0.11,7.234,0.0169,7.308,0.0494,7.599,0.0021,7.667999999999999,,0.0,0.0,0.0,3.2230000000000003,43.0,12.71
2992,C=C[C@@H]([C@H]1O[C@@H]1/C=C/[C@H]1O[C@@H]1[C@H](O)C)O,6.2589999999999995,-6.587999999999999,-0.32899999999999996,1.04,5.715,0.4832,5.946000000000001,0.0006,6.0760000000000005,0.1589,6.216,,4.0,2.0,65.52,0.005,54.31,23.8
3532,OC(=O)C1=CCCNC1,5.086,-6.252999999999999,-1.167,4.87,4.026,0.0004,4.7989999999999995,0.0034,5.372000000000001,0.0056,5.785,,3.0,2.0,49.33,0.32,36.86,113.56
13008,CC1(C)CCOCO1,9.184,-7.015,2.169,2.0,6.657,0.0095,6.692,0.0055,7.024,0.0038,7.0329999999999995,,2.0,0.0,18.46,1.159,31.05,-10.86
8082,C1CCCNC1,7.9270000000000005,-5.682,2.245,1.18,5.225,0.0113,5.625,0.0172,5.898,0.0274,5.938,,1.0,1.0,12.03,1.089,30.75,23.86
3470,C/C/1=C\CC/C(=C/C[C@@H](CC1)C(=C)C)/C,6.212000000000001,-5.627000000000001,0.585,0.86,5.144,0.0011,5.247999999999999,0.0058,5.3229999999999995,0.0331,5.348,,0.0,0.0,0.0,5.035,70.68,-0.72
14087,COC(=O)CCN1CC1,6.747999999999999,-6.372999999999999,0.376,1.31,5.763,0.0022,5.96,0.0043,6.099,0.0119,6.292999999999999,,3.0,0.0,29.31,-0.19699999999999998,36.94,-2.83
13003,C[C@@H]1CCCN1,7.8020000000000005,-5.834,1.9669999999999999,1.35,5.178,0.0143,5.943,0.0126,6.034,0.0134,6.244,,1.0,1.0,12.03,1.087,30.75,23.86
10137,C=C1[C@H]2CC[C@H]3[C@]1(C)CCCC([C@H]23)(C)C,7.135,-6.392,0.743,0.67,5.8870000000000005,0.0336,6.247000000000001,0.0655,6.307,0.0108,6.376,,0.0,0.0,0.0,4.415,66.88,55.39
33466,COC(=O)[C@@H]1CCCNC(=N)N1,6.022,-5.792999999999999,0.22899999999999998,1.36,4.881,0.0042,5.2010000000000005,0.0104,5.544,0.0008,5.684,,5.0,2.0,76.71,-0.309,51.37,107.08
20849,OC1=NC(=O)CCCC1,5.796,-6.5089999999999995,-0.713,6.37,4.354,0.0042,5.361000000000001,0.0048,5.6579999999999995,0.0045,6.07,,3.0,1.0,46.17,0.532,35.96,65.98
28673,CC([C@H]1OCCS1)C,6.705,-6.046,0.659,1.03,5.026,0.0004,5.595,0.0138,5.9079999999999995,0.0074,6.042999999999999,,2.0,0.0,34.53,1.732,37.52,-3.96
22294,O1COCCOC1,9.769,-6.955,2.8139999999999996,1.04,6.73,0.0186,7.041,0.0349,7.079,0.0143,7.297999999999999,,3.0,0.0,27.69,-0.035,22.48,-29.5
26368,O=NN1CN(N=O)CN(C1)N=O,4.787,-6.939,-2.1519999999999997,5.76,3.222,0.0005,3.227,0.0001,3.2889999999999997,0.0003,4.247,,9.0,0.0,98.01,-0.364,49.07,63.07
27883,O=[S@]1CCCS[C@H]1C,6.462999999999999,-6.085,0.37799999999999995,3.68,5.1339999999999995,0.0255,5.354,0.001,5.5920000000000005,0.0108,5.64,,2.0,0.0,61.58,2.084,39.9,24.95
840,O[C@@H]1[C@@H](C)O[C@@H]([C@@H]([C@@H]1O)O)O,8.185,-6.955,1.23,3.4,6.074,0.0011,6.42,0.0026,6.574,0.005,6.769,,5.0,4.0,90.15,-2.194,34.57,61.54
6650,C[C@]1(N)CC[C@@H](CC1)C(N)(C)C,8.068,-6.169,1.899,1.41,5.625,0.0356,5.6610000000000005,0.0393,6.024,0.0031,6.234,,2.0,2.0,52.04,3.032,53.56,123.9
11523,C[C@@H]1CC[C@H](CC1)C,10.191,-7.766,2.425,0.0,7.354,0.0,7.527,0.0,7.567,0.0445,7.705,,0.0,0.0,0.0,2.833,38.46,-5.31
2906,NC1CCCC1,8.18,-6.138999999999999,2.041,1.33,5.649,0.0306,6.183,0.0109,6.354,0.0022,6.685,,1.0,1.0,26.02,1.588,26.74,50.93
156,C1CN=c2c(N1)cnc[nH]2,4.446000000000001,-5.001,-0.555,1.37,3.93,0.1443,4.373,0.0082,4.612,0.0007,4.863,,4.0,2.0,49.84,0.59,44.4,127.02
17326,C[C@H]1CC[C@@H](C1)C,10.515,-8.15,2.365,0.01,7.636,0.0022,7.728,0.0177,7.858,0.0298,7.941,,0.0,0.0,0.0,2.4419999999999997,33.65,-4.65
7921,C[C@@H]1CCC(=O)O1,7.581,-7.151,0.43,4.51,5.715,0.0002,6.652,0.0097,7.221,0.0255,7.249,,2.0,0.0,26.3,0.7120000000000001,25.32,9.12
11468,CC(C1=CC[C@](CC1)(C)O)C,7.08,-6.234,0.846,1.41,5.626,0.0054,6.0,0.0054,6.181,0.0076,6.311,,1.0,1.0,20.23,2.504,48.8,36.21
7199,CCC[C@H]1CCCCC1=O,6.037999999999999,-6.3870000000000005,-0.348,2.84,4.195,0.0,6.056,0.0027,6.358,0.0023,6.417999999999999,,1.0,0.0,17.07,2.546,43.46,15.41
36081,CC(=O)O[C@@H]1CC[C@H](CC1)C(C)(C)C,7.6739999999999995,-7.165,0.509,1.96,5.79,0.0014,6.851,0.0228,7.06,0.0261,7.164,,2.0,0.0,26.3,3.154,58.71,23.16
32438,O=CC[C@@H]1CCC=CC1,5.984,-6.506,-0.522,2.39,4.3260000000000005,0.0002,5.122999999999999,0.0029,5.851,0.0077,6.336,,1.0,0.0,17.07,1.932,38.18,36.2
14496,O=C1CCC1,6.007999999999999,-6.593,-0.585,2.78,4.2330000000000005,0.0,6.309,0.0662,6.683,0.0006,6.904,,1.0,0.0,17.07,0.7390000000000001,19.43,18.73
10363,O=C1C=C(CC[C@H]1C)C(C)C,5.061,-6.207000000000001,-1.146,4.05,3.603,0.0006,5.521,0.3596,5.772,0.0029,6.189,,1.0,0.0,17.07,2.568,47.8,27.96
3772,OC(=N)C1CCNCC1,7.11,-6.291,0.8190000000000001,5.16,5.386,0.0096,5.746,0.0265,6.135,0.0004,6.183,,3.0,2.0,55.12,0.5,38.47,98.83
6917,C=CN1CCCC1=O,5.845,-5.872000000000001,-0.027000000000000003,3.99,5.039,0.0084,5.382999999999999,0.0968,5.392,0.1885,5.811,,2.0,0.0,20.31,0.69,35.38,-0.56
34627,OCC(=C)C1CCC(=C)CC1,6.825,-6.513999999999999,0.31,1.26,5.8839999999999995,0.0017,6.064,0.0957,6.277,0.0457,6.334,,1.0,1.0,20.23,2.281,48.28,-22.38
18566,N#C[C@@H]1CC[C@H]1C#N,8.531,-8.767999999999999,-0.237,4.75,7.039,0.0004,7.151,0.0074,7.265,0.0179,7.285,,2.0,0.0,47.58,1.06,28.34,63.82
17497,C=CC1=CCCCC1,5.48,-5.812,-0.332,0.65,5.297000000000001,0.3964,5.444,0.187,5.832000000000001,0.0077,5.9,,0.0,0.0,0.0,2.673,37.51,-12.7
17406,NC[C@@H]1CCC[C@@H](C1)CN,8.37,-6.131,2.24,1.56,5.5120000000000005,0.01,5.525,0.0079,6.074,0.0006,6.175,,2.0,2.0,52.04,2.1109999999999998,43.87,103.18
34299,OC(=O)[C@@H]1C[C@@H]([C@@H]2[C@H]1CCC2)C,7.4910000000000005,-7.246,0.245,4.02,5.602,0.0009,6.412000000000001,0.0095,7.0920000000000005,0.0026,7.23,,2.0,1.0,37.3,2.1430000000000002,47.73,93.1
1194,OC(=O)C1=NCCCC1,5.255,-6.631,-1.3769999999999998,1.76,3.8110000000000004,0.0011,4.931,0.0005,6.05,0.0013,6.156000000000001,,3.0,1.0,49.66,0.132,37.62,91.04
6465,CCC1(CC)C(=O)CCN=C1O,5.834,-6.642,-0.8079999999999999,1.73,4.197,0.0006,4.955,0.0042,5.218,0.0029,5.5760000000000005,,3.0,1.0,46.17,1.2109999999999999,50.12,82.67
34043,C([C@@H]1CCC(=O)O1)OCC#C,7.546,-7.045,0.501,4.85,5.702999999999999,0.0003,6.171,0.0001,6.525,0.0037,6.611000000000001,,3.0,0.0,35.53,0.342,38.99,15.53
4626,O[C@@H]1CC(=O)N(C1)CC(=N)O,6.626,-6.879,-0.253,5.98,5.672000000000001,0.0024,5.742000000000001,0.0225,6.039,0.0274,6.081,,5.0,2.0,83.63,-1.297,39.92,114.3
25338,O=C(C1CC1)/N=C(/O)\C,5.787999999999999,-6.587999999999999,-0.8,3.32,4.317,0.0015,5.5089999999999995,0.0199,5.754,0.0032,6.026,,3.0,1.0,46.17,0.45,32.04,65.98
12750,N1CCC=CC1,6.61,-5.831,0.778,1.07,5.167000000000001,0.0033,5.539,0.0064,5.94,0.0146,5.974,,1.0,1.0,12.03,0.865,30.28,33.65
11574,CC1=CCCCC1,7.1,-6.106,0.993,0.22,5.636,0.0061,6.107,0.0181,6.2170000000000005,0.0325,6.2989999999999995,,0.0,0.0,0.0,2.5069999999999997,33.17,8.56
22335,C1CSC(S1)c1ccco1,5.638,-5.837000000000001,-0.19899999999999998,0.97,4.531000000000001,0.0091,4.723,0.0135,4.8660000000000005,0.0482,5.0680000000000005,,3.0,0.0,63.74,2.758,46.36,45.57
18698,CCCC[C@@H]1CCCC(=O)O1,7.336,-6.962999999999999,0.373,4.4,5.468,0.001,6.582000000000001,0.002,6.977,0.0169,6.989,,2.0,0.0,26.3,2.272,44.55,6.46
30175,C/C=C(/C1CC1)\C,6.999,-6.079,0.92,0.16,5.681,0.0117,6.028,0.0515,6.091,0.0224,6.257000000000001,,0.0,0.0,0.0,2.363,33.17,8.56
690,OC(=O)[C@@H]1CCN=C(N1)C,6.101,-6.172000000000001,-0.071,3.99,4.8469999999999995,0.0006,5.25,0.0004,5.3020000000000005,0.0082,5.672999999999999,,4.0,2.0,61.69,-0.384,44.34,118.22
18046,N=c1sc2c([nH]1)CCCC2,5.587000000000001,-5.01,0.5770000000000001,5.09,3.9930000000000003,0.0017,4.39,0.0014,4.611000000000001,0.0254,4.968,,3.0,1.0,67.15,2.185,43.95,98.13
34290,CC1=CC[C@@H]2C[C@@]1(S)C2(C)C,6.577000000000001,-6.0520000000000005,0.525,1.61,5.247999999999999,0.0076,5.542000000000001,0.0041,5.566,0.0119,5.603,,1.0,1.0,38.8,3.051,53.19,79.12
15514,Cc1ccc2c(c1)CCCC2,6.138999999999999,-6.007999999999999,0.131,0.37,5.016,0.0189,5.541,0.0194,5.709,0.0062,5.928999999999999,,0.0,0.0,0.0,2.8739999999999997,48.84,38.08
15144,OCC[C@H]1CCCCN1,8.185,-6.1739999999999995,2.011,3.44,5.665,0.0134,5.808,0.0151,6.156000000000001,0.0181,6.267,,2.0,2.0,32.26,0.84,41.53,41.15
14506,O=C(N1CC1)N1CC1,7.244,-6.732,0.512,2.82,5.557,0.0018,6.267,0.1675,6.609,0.0182,6.641,,3.0,0.0,23.09,-0.387,36.13,28.4
20373,OC[C@@H]1CO[C@@](O1)(C)c1cccs1,5.916,-6.321000000000001,-0.405,2.28,5.46,0.1408,5.672999999999999,0.08199999999999999,5.761,0.006,5.877999999999999,,4.0,1.0,66.93,1.329,49.61,33.97
32502,COC(=O)[C@@H]1OCC(=C(C1)C)C,6.46,-6.18,0.28,2.51,5.32,0.0112,5.534,0.0021,5.739,0.0033,6.0520000000000005,,3.0,0.0,35.53,1.285,45.16,14.14
17857,NC[C@]1(C)C[C@H](N)CC(C1)(C)C,7.519,-6.127999999999999,1.391,1.76,5.353,0.0242,5.524,0.0161,6.042999999999999,0.0157,6.101,,2.0,2.0,52.04,2.889,52.96,139.23
7833,C1O[C@@H]1[C@@H]1CC[C@H]2[C@H](C1)O2,8.583,-6.832999999999999,1.75,4.13,6.192,0.0046,6.4270000000000005,0.0049,6.626,0.0288,6.653,,2.0,0.0,25.06,0.953,36.4,21.94
33701,CC(=O)[C@@H]1CO[C@@H]([C@@H]1C)O,6.127999999999999,-6.5120000000000005,-0.384,2.57,4.263,0.0,6.0120000000000005,0.0083,6.1129999999999995,0.0004,6.473,,3.0,1.0,46.53,0.17600000000000002,36.1,26.41
7974,C[C@H]1CCCCN1,7.978,-5.676,2.302,1.07,5.3389999999999995,0.0147,5.546,0.0162,5.827000000000001,0.0074,5.9110000000000005,,1.0,1.0,12.03,1.4769999999999999,35.56,23.19
7360,OC[C@@H]1CCCO1,8.83,-6.67,2.161,3.03,6.24,0.0036,6.655,0.0003,6.739,0.0074,6.795,,2.0,1.0,29.46,0.158,26.28,6.35
12800,C[C@]12C[C@@H]3C[C@H](C1)C[C@](C2)(C3)C,9.26,-7.391,1.869,0.12,6.727,0.0071,6.797999999999999,0.0209,6.861000000000001,0.0579,7.3260000000000005,,0.0,0.0,0.0,3.613,52.94,74.56
8424,O[C@@H]1C[C@H]2CC[C@@H](C1)N2C,7.396,-5.535,1.861,1.37,4.908,0.0013,5.257999999999999,0.0076,5.532,0.0138,5.532,,2.0,1.0,23.47,0.542,44.31,38.52
10583,C=C[C@]1(C)CC[C@H](C[C@@H]1C(=C)C)C(=C)C,7.031000000000001,-6.359,0.672,0.16,5.843,0.0008,5.9670000000000005,0.0211,5.987,0.0087,6.0520000000000005,,0.0,0.0,0.0,4.747,70.42,-46.23
34629,C[C@@H]1CCC(=NC1=O)O,5.431,-6.479,-1.048,6.8,3.957,0.0011,4.864,0.0004,5.507999999999999,0.0019,6.109,,3.0,1.0,46.17,0.38799999999999996,35.96,65.98
27905,C=COC(=O)C1CCCC1,6.487,-6.735,-0.248,1.58,5.587000000000001,0.0022,5.872000000000001,0.3217,6.437,0.0437,6.784,,2.0,0.0,26.3,1.8630000000000002,39.27,-13.47
34167,CCOC(=O)C1=CCCN(C1)C,4.678,-5.5889999999999995,-0.912,2.59,3.659,0.0016,4.909,0.0003,5.021,0.0098,5.605,,3.0,0.0,29.54,0.7490000000000001,50.88,22.31
39144,C[C@@]1(OC1)C#C[C@]1(C)OC1,7.034,-6.776,0.259,0.8,5.699,0.0386,6.145,0.0018,6.327000000000001,0.086,6.468,,2.0,0.0,25.06,0.568,36.75,38.76
19490,C[C@@H]1CC[C@H](C(=O)O1)C,7.26,-6.962999999999999,0.297,4.38,5.382000000000001,0.0009,6.696000000000001,0.0003,6.909,0.0672,6.952999999999999,,2.0,0.0,26.3,1.348,34.93,7.79
6544,CC1=CC(=O)CC(C1)(C)C,5.1160000000000005,-6.275,-1.159,4.11,3.648,0.0002,5.591,0.3212,5.836,0.0206,6.224,,1.0,0.0,17.07,2.322,42.73,47.31
15543,CC(=O)N1CCOCC1,7.042000000000001,-6.321000000000001,0.721,2.85,5.547999999999999,0.0053,5.7589999999999995,0.0297,6.234,0.0632,6.278,,3.0,0.0,29.54,-0.19699999999999998,36.94,11.09
31341,O=C[C@]12CC=CC[C@H]2[C@H]2[C@@H](O1)CC=CC2,5.587000000000001,-6.337999999999999,-0.7509999999999999,3.13,3.89,0.0004,5.061,0.0023,5.074,0.0003,5.2829999999999995,,2.0,0.0,26.3,2.255,58.64,89.9
18273,C=C[C@@H]1C[C@@H]2C[C@H]1C=C2,6.925,-6.308,0.618,0.4,5.825,0.0217,5.996,0.0168,6.142,0.0352,6.308,,0.0,0.0,0.0,2.385,40.2,5.79
17027,C=C[C@@H]1CC[C@H]1C=C,6.8,-6.471,0.32899999999999996,0.35,6.029,0.1581,6.186,0.0103,6.31,0.0529,6.367000000000001,,0.0,0.0,0.0,2.385,37.51,-46.51
27682,O[C@@H]1CSSC[C@@H]1O,5.249,-6.403,-1.1540000000000001,0.89,3.977,0.0048,4.9430000000000005,0.0008,5.445,0.002,5.6770000000000005,,4.0,2.0,91.06,0.10300000000000001,36.73,52.52
34741,O[C@H]1CO[C@@H](C1)C,8.757,-6.724,2.033,1.55,6.216,0.022000000000000002,6.587999999999999,0.0015,6.8660000000000005,0.0077,7.002000000000001,,2.0,1.0,29.46,0.156,26.28,6.35
27253,C/C=C\1/CCC=C(CC1)C,6.8629999999999995,-6.044,0.8190000000000001,0.32,5.46,0.0018,5.541,0.0084,5.849,0.0014,5.93,,0.0,0.0,0.0,3.4530000000000003,47.12,19.78
11419,C[C@H]1CCCCC1=O,6.063,-6.377999999999999,-0.316,2.93,4.213,0.0,6.053,0.0018,6.341,0.0024,6.476,,1.0,0.0,17.07,1.766,33.85,16.74
28450,CC1=CC(=O)CCC1(C)C,5.0969999999999995,-6.275,-1.178,4.21,3.628,0.0001,5.547999999999999,0.3623,5.846,0.0071,6.228,,1.0,0.0,17.07,2.322,42.73,47.31
8894,C1CCCOC1,9.051,-6.602,2.449,1.41,6.332999999999999,0.0053,6.702000000000001,0.0465,6.7860000000000005,0.0296,6.903,,1.0,0.0,9.23,1.187,25.12,-12.27
10601,CC(=O)[C@@H]1CCOC1=O,6.263999999999999,-7.162000000000001,-0.898,3.31,4.468999999999999,0.0007,5.455,0.0091,6.149,0.0,6.35,,3.0,0.0,43.37,0.139,30.33,29.85
20739,CC([C@@H]1CC[C@H](CC1)O)C,8.972000000000001,-6.871,2.101,1.74,6.351,0.0135,6.707999999999999,0.0001,6.931,0.0074,7.03,,1.0,1.0,20.23,2.193,44.42,12.64
26252,CC(=C1CCCCC1=O)C,5.207999999999999,-6.199,-0.991,2.83,3.667,0.0005,4.987,0.2118,5.731,0.0039,5.946000000000001,,1.0,0.0,17.07,2.4659999999999997,42.99,32.04
6887,C/C/1=C/CCC(=C)[C@@H]2[C@@H](CC1)C(C2)(C)C,6.789,-6.06,0.7290000000000001,0.64,5.598,0.0046,5.621,0.0151,5.81,0.0693,5.932,,0.0,0.0,0.0,4.725,68.78,27.33
